tier	len	has_caption	anilist_id	slug	title	current_synopsis
severe	39	yes	144151	youkai-gakkou-no-seitokaichou	妖怪学校の生徒会長	妖怪学校の生徒会長をめぐる、アクションとコメディの入り混じった学園ものの一作。
severe	39	yes	145794	akane-no-ne	アカネノネ	社交性に欠ける一人の音楽学生が、ボーカロイドの世界に挑んでいく姿を描くドラマ。
severe	39	yes	147108	fate-grand-order-fujimaru-ritsuka-wa-wakaranai	Fate/Grand Order藤丸立香はわからない	「Fate/Grand Order」を題材にした、新たなショートコメディ漫画。
severe	39	yes	148685	kishimojin	鬼子母神	「夜叉御前」「鏡よ鏡…」「鬼子母神」など、心理の闇を描いた短編を収めた作品集。
severe	39	yes	152874	tanpopo-ni-furu-ame	タンポポに降る雨	タンポポに降る雨をはじめ、日常のささやかな瞬間を切り取った短編を収めた作品集。
severe	39	yes	159291	tokyo-camouflage-hour	ニュートーキョーカモフラージュアワー	デジタル版とは構成の異なる、トーキョーカモフラージュアワーをめぐる日常ドラマ。
severe	39	yes	163218	umamusume-pretty-derby-umamusumeshi	ウマ娘プリティーダービーうまむすめし	ウマ娘たちが日常や特別な日に楽しむ「美味しいもの」を描く、ほのぼのグルメ作品。
severe	39	yes	163383	hanechin-to-bucky-no-oko-sama-shinryouroku	ハネチンとブッキーのお子さま診療録	シングルファーザーと、風変わりな小児科医との出会いを描く、心温まる医療ドラマ。
severe	39	yes	165208	members-site-zoo	members site-ZOO-	表題作「members site：ZOO」をはじめ、複数の物語を収めた作品集。
severe	39	yes	166797	17nichime-no-17-yopan	17日めのショパン	「17日めのショパン」「シャワー・ロード」「西向きの部屋」などを収めた短編集。
severe	6	no	47726	eriko-kun-ocha	えりこクン、お茶!!	4コマ漫画。
severe	9	no	49578	usahiyo	うさひよ	番外編を含む短編。
severe	9	no	61755	run	Run	短編を集めた一冊。
severe	9	no	68549	pure-pure-2006	PURE-PURE!	短編を集めた一冊。
severe	9	no	89507	queen-bee-1999	Queen Bee	短編を集めた一冊。
severe	9	no	89719	cross-2002	Cross	短編を集めた一冊。
severe	9	no	129366	kochira-atatamemasuka	こちら、あたためますか?	成人向け短編作品。
severe	9	no	156812	isshokenmei-hajime-hajime-kun	いっしょけんめいハジメくん	番外編2話を収録。
severe	10	no	50622	365-nichi-no-koibito	365日の恋人	5編からなる短編集。
severe	10	no	54885	call-nanbaa-x	コールナンバーX	4編からなる短編集。
severe	10	no	62933	mukurohime	〈骸姫〉	(あらすじ情報なし)
severe	10	no	84347	gokigen-steady	ごきげんステディ	(あらすじ情報なし)
severe	10	no	94344	mitsumete-itai-hindenburg-1994	見つめていたい	短編を集めた作品集。
severe	10	no	148534	flag-fuji-2014	フラッグ	(あらすじ情報なし)
severe	10	no	148868	replica-master	レプリカ・マスター	鳴島生のデビュー作。
severe	10	no	159624	natsu-no-omoide	夏の思いで	雑誌掲載の短編作品。
severe	10	no	160888	kareno-no-yado	枯野の宿	雑誌掲載の短編作品。
severe	10	no	199554	serapimu	愛天使	雑誌掲載の短編作品。
severe	11	no	52769	salty-dog	SALTY DOG	阿部沙織のデビュー作。
severe	11	no	56202	sekiryuu-no-otome	赤龍の乙女	月の下で、首が転がる。
severe	11	no	107268	pojiteibu-sensei	ポジティブ先生	石黒正数による短編集。
severe	11	no	109780	good-luck-charm	good luck charm	読み切りを集めた一冊。
severe	11	no	111885	chounyuu-for-yuu	超乳for you	短編を収録した作品集。
severe	11	no	163015	happy-man	HAPPY MAN	桂小五郎を描いた作品。
severe	12	no	32427	aquadom	AQUADOM	ゲームを原作とした作品。
severe	12	no	37217	tactics-ogre	タクティクスオウガ	ゲームを原作とした作品。
severe	12	no	40137	kokoro-made-daite	心まで抱いて	二つの恋を描いた短編集。
severe	12	no	49472	love-potion	ラブ・ポーション	『ラブ・レシピ』の続編。
severe	12	no	64273	otoko-no-jouzuna-nakasekata	男の上手な泣かせ方	三つの短編を収めた一冊。
severe	12	no	73935	kare-wa-tomodachi-plus	彼はトモダチplus	「彼はトモダチ」の続編。
severe	12	no	76712	bokura-no-polaris	僕らのポラリス	読み切りを集めた作品集。
severe	12	no	90963	seito-sho-kun-kyoushi-hen	生徒諸君!教師編	収録された読み切り作品。
severe	12	no	102078	mirai-no-fuufu-desukedo	みらいのふうふですけど?	未来の夫婦を描いた物語。
severe	12	no	149971	ikokukan-dandy	異国館ダンディ	収録された読み切り作品。
severe	12	no	156533	azuma-hideo-douwashuu	吾妻ひでお童話集	吾妻ひでおによる童話集。
severe	13	no	37384	girlish-season	ガーリッシュシーズン	四つの短編を収めた作品集。
severe	13	no	37993	sensei-daisukina-hito	先生、大好きな人。	ほろ苦い余韻を残す短編集。
severe	13	no	44465	j-dream-hishouhen	Jドリーム飛翔編	サッカーを題材にした漫画。
severe	13	no	48381	kawaki-no-sei	渇きのセイ	麻雀を題材に描かれた一作。
severe	13	no	50984	tengoku-no-kippu	天国の切符	4つの短編を収めた作品集。
severe	13	no	53498	nekomichi	ねこみち	猫たちを題材にした短編集。
severe	13	no	62365	aigan-kyoushi	愛玩教師	四つの短編を収めた作品集。
severe	13	no	66023	sunao-janai-kedo	素直じゃないけど	「彼じゃないけど」の続編。
severe	13	no	66547	kimi-o-chuushin-ni-sekai-wa-mawaru	キミを中心に世界はまわる	八田鮎子による恋愛短編集。
severe	13	no	115552	tagayashite-foorin-love	耕して♥フォーリンLOVE	読み切り作品を収めた一冊。
severe	13	no	117294	osakana-march	おさかなマーチ	二編の番外編を収めた一冊。
severe	13	no	151522	oyururi-mantama-nikki	御緩漫玉日記	「漫玉」シリーズの第三部。
severe	13	no	167920	fuchi-to-narinu	渕となりぬ	「月光城」を併録した一冊。
severe	13	no	169671	tanoshii-jinsei	たのしい人生	もとひでやすによる短編集。
severe	14	no	34089	tonari	トナリ。	さまざまな短編を収めた一冊。
severe	14	no	41239	kiseki-no-wing	奇跡のwing!	『無敵のWING!』の続編。
severe	14	no	41346	paris-no-koibitotachi	パリの恋人たち	さまざまな恋を描いた短編集。
severe	14	no	42666	junsui-adolescence	純水アドレッセンス	生徒と教師の恋を描いた物語。
severe	14	no	43905	yappari-yoru-made-matenai	やっぱり夜まで待てない。	『夜まで待てない。』の続編。
severe	14	no	48345	orange-delivery	オレンジでりばりぃ	カーリングを題材にした漫画。
severe	14	no	52691	anko-bonbaie	杏子ボンバイエ!!	杏子を巡るギャグ・コメディ。
severe	14	no	76382	bifoa-deiraito-love	ビフォアデイライト・ラブ	2編の短編を収録した作品集。
severe	14	no	76444	yoru-o-meguru-hito	夜を巡る人	ある警官と医師をめぐる物語。
severe	14	no	137982	zero-star	ゼロ星	コメディ要素を持つSF作品。
severe	14	no	193670	type-aid	タイプ・エイド	二人の恋を描くSFロマンス。
severe	14	no	195241	shikkari-chounan	しっかり!長男	読み切り作品を収めた短編集。
severe	15	no	33948	hokusou-shinsengumi	北走新選組	箱館戦争を題材に綴られた物語。
severe	15	no	36042	usotsuki-voice	うそつきヴォイス	声優を目指す少女を描いた漫画。
severe	15	no	52544	gakuen-kakumeiden-mitsurugi-nakayoshi	学園革命伝ミツルギなかよし	『学園革命伝ミツルギ』の続編。
severe	15	no	54170	miaki-hitamuki	みあき♥ひたむき	梅谷ケンジによる連載中の作品。
severe	15	no	115560	incest-heaven	インセストヘブン	多彩な読み切りを収めた短編集。
severe	15	no	117170	happy-birthday-1991	HAPPY BIRTHDAY-5年目の誕生日	成人向けの短編を集めた作品集。
severe	15	no	118615	tokimeku-hajimete-no	ときめく、はじめての。	ときめく初めてを描いた短編集。
severe	15	no	119560	treasure	Treasure	多彩な読み切りを収めた短編集。
severe	15	no	139145	super-mario-land	スーパーマリオランド	スーパーマリオシリーズ第2弾。
severe	15	no	147680	chounyuu-bakunyuu-kabushiki-kaisha	超乳・爆乳株式会社	成人向けの短編を集めた作品集。
severe	15	no	156212	gansaku-koushoku-ichidai-otoko	贋作・好色一代男	同名の戯曲を原作とするドラマ。
severe	15	no	160844	tama-chan-house	たまちゃんハウス	番外編8話を収録した日常漫画。
severe	15	no	161828	nankin-road-ni-hanafubuki	南京路に花吹雪	上海・南京路を舞台にした作品。
severe	15	no	186338	papuwa	PAPUWA	『南国少年パプワくん』の続編。
severe	16	no	38129	umi-o-koetemo-koi-o-suru	海をこえても恋をする	海を越えても続く恋を描いた物語。
severe	16	no	38712	sengun	戦群	吉川英治の小説を原作とした作品。
severe	16	no	44585	masquerade-1988	マスカレード	10編からなる大人向けの短編集。
severe	16	no	47987	shin-jigoku-shoujo	新地獄少女	「地獄少女」の続編にあたる物語。
severe	16	no	49394	candy-no-iro-wa-aka	キャンディーの色は赤。	甘くてほろ苦い恋を描いた短編集。
severe	16	no	50972	boys-life-kojima-1997	Boys life	10編を収めた大人向けの短編集。
severe	16	no	93958	counter-attack	カウンターアタック!	複数の読み切りを収録した作品集。
severe	16	no	94976	kanameke	かなめけ	かなめ家の日常を描く4コマ漫画。
severe	16	no	139250	bono-chan-to-maigo-no-aka-chan-penguin	ぼのちゃんと迷子の赤ちゃんペンギン	「ぼのちゃん」シリーズの第2弾。
severe	16	no	151951	gal-ni-natsukareta-hanashi	ギャルになつかれた話	成人向け読み切りを集めた短編集。
severe	16	no	155706	saint-rabu	聖恋	二編の読み切りを収録した作品集。
severe	16	no	156622	nettaiya	熱帯夜	成人向け読み切りを集めた短編集。
severe	16	no	186351	shounentou	少年塔	白山の初期作品をまとめた作品集。
severe	16	no	189802	hanako-gekki	ハナコ月記	ハナコをめぐる物語を描いた作品。
severe	16	no	192707	unmei-suramo-kokyuu-o-tomete	運命すらも呼吸をとめて	二人の運命を描くロマンスドラマ。
severe	16	no	204170	noraneko-ni-piza	野良猫にピザ	野良猫を題材にしたロマンス短編。
severe	17	no	37357	dynamite-ai-otoko	ダイナマイト愛×男!	恋をテーマに描いたロマンス短編集。
severe	17	no	41102	go-and-go	GO ANd GO	番外編二話を収録したスポーツ漫画。
severe	17	no	52430	cheer-up	Cheer up!	三つの独立した短編を収めた作品集。
severe	17	no	64217	kenkou-no-sekkei	健康の設計	鴨川による読み切りを集めた短編集。
severe	17	no	75563	joukan-meirei	上・官・命・令	一人の兵士と、二人の男たちの物語。
severe	17	no	76916	tatakae-tarantera	たたかえ!たらんてら	女子プロレスを題材にした格闘漫画。
severe	17	no	80665	barairo-sumireiro	ばらいろすみれいろ	「キューピッド」ほかを収めた一冊。
severe	17	no	88818	endou-kun-no-jikken-note	えんどうくんの実験ノート	『えんどうくんの観察日記』の続編。
severe	17	no	89744	trash-2010	TRASH	成人向けの読み切りを集めた作品集。
severe	17	no	91346	boku-no-imouto-wa-kanji-ga-yomeru	僕の妹は漢字が読める	23世紀を舞台にしたラブコメディ。
severe	17	no	93639	butaiura	ブタイウラ	あるサーカス一座の日常を描く——。
severe	17	no	95402	king-sweets	キングスウヰーツ	ケーキたちのちょっと心温まる物語。
