a_id	key	verdict	reason
33474	qid:Q678328|name:きらりん☆レボリューションおはなしシリーズ	drop	おはなし絵本版
33261	qid:Q6810127|name:呪怨/juon	keep	表記一致
132427	qid:Q6837861|name:首都高SPL(スペシャル)	keep	表記一致
36084	qid:Q6858005|name:シンデレラ	keep	副題違いのみ
31499	qid:Q6864178|name:まもって守護月天!fan book	drop	ファンブック
100429	qid:Q68981997|name:箱庭王国の創造主サマ(クラフトマスター)	keep	表記一致
92321	qid:Q6918002|name:バトルオーバー北海道/第三次世界大戦|sub:小林源文傑作集	drop	傑作集(選集)
55215	qid:Q6918002|name:炎の騎士	keep	副題違いのみ
33153	qid:Q6918014|name:Q.E.D. 証明終了 Best Selection	drop	セレクション=別編集本
33153	qid:Q6918014|name:Q.E.D.-証明終了-Best Selection	drop	セレクション=別編集本
190227	qid:Q6918014|name:Q.E.D.UNIV	keep	UNIV=同一entry一致
46032	qid:Q6962343|name:Papa told me 冬	drop	季節別セレクション既刊選集
46032	qid:Q6962343|name:Papa told me 夏	drop	季節別セレクション既刊選集
46032	qid:Q6962343|name:Papa told me 春	drop	季節別セレクション既刊選集
46032	qid:Q6962343|name:Papa told me 秋	drop	季節別セレクション既刊選集
125850	qid:Q6964569|name:サイトウクロニクル	keep	副題拡張のみ
165696	qid:Q7046075|name:パパイヤネドコデネンネ	keep	同題・巻数3一致確認済
42806	qid:Q7046116|name:あぶれもん	keep	副題追加のみ
31929	qid:Q7046116|name:オールド・ボーイ ルーズ戦記	keep	同作内アーク・巻一致
51051	qid:Q7046116|name:天牌外伝	drop	外伝が本編entryにリンク
57015	qid:Q717936|name:日本沈没 第二部	keep	同作者作adaptationと一致
138072	qid:Q719354|name:The JOJOLands|sub:ジョジョの奇妙な冒険 第9部	keep	正式題一致
59773	qid:Q721651|name:ナニワ金融道 カネと非情の法律講座	drop	実用書(法律講座)で別物
59773	qid:Q721651|name:ナニワ金融道だまされたら、アカン!	drop	実用書系の別物濃厚
38991	qid:Q723853|name:坊ちゃんの時代	keep	表記ゆれのみ
31471	qid:Q723853|name:歩くひとPLUS	keep	増補版PLUSで同一作品
43026	qid:Q723853|name:犬を飼うと12の短編	keep	増補版・巻数一致
62293	qid:Q723853|name:猟犬探偵	keep	正式題に前方一致
107323	qid:Q723853|name:青の戦士 BLUE FIGHTER	keep	副題追加のみ
57353	qid:Q725387|name:あかね色の風	keep	副題追加のみ
90606	qid:Q725387|name:聖闘士(セイント)星矢EPISODE.Gアサシン	keep	表記ゆれのみ
84761	qid:Q725387|name:聖闘士(セイント)星矢セインティア翔	keep	表記ゆれのみ
90121	qid:Q725387|name:車田水滸伝	keep	副題追加のみ
32952	qid:Q731579|name:コンパイラフェスタ	drop	フェスタ=別編集本濃厚
30243	qid:Q731579|name:快傑蒸気探偵団 鈴々スペシャル	drop	キャラ特化スペシャル別物
68551	qid:Q7334539|name:Juicy	keep	限定版=同一作品
42079	qid:Q7339093|name:美男の殿堂DX	keep	DX版=同一作品
163226	qid:Q7385272|name:ロックマンエグゼNEW STORIES 2023	drop	別読切と題が不一致
100758	qid:Q744237|name:伊藤潤二自選傑作集Dark Colors	keep	自選傑作集内の一巻と一致
152198	qid:Q744237|name:押切異談＆フランケンシュタイン	keep	合本に成分一致
101785	qid:Q744237|name:死角	drop	staffが別作者の同名異作
109859	qid:Q744237|name:首吊り気球	drop	再来(2015)は別の読切
100712	qid:Q7497596|name:ドカベン ドリームトーナメント編 別巻	keep	別巻=本編付随
93252	qid:Q7497596|name:野球狂の詩 愛蔵版	keep	愛蔵版=同一作品
42369	qid:Q7677102|name:ぽよぽよザウルス	keep	略題一致
151524	qid:Q7680576|name:四コマ便	keep	部分一致で同一作品
96396	qid:Q7784543|name:愛…しりそめし頃に…	keep	副題追加のみ
171505	qid:Q7784543|name:藤子不二雄Aブラックユーモア短篇集	keep	同題一致
67745	qid:Q7821611|name:TONOちゃんのしましまえぶりでぃ	keep	同題一致
78277	qid:Q7821611|name:博士の魚たち+薫さんの帰郷	keep	合本に成分一致
167918	qid:Q7827649|name:ベルンシュタイン	keep	副題追加のみ
167526	qid:Q7827649|name:水晶と天鵞絨	keep	副題追加のみ
167920	qid:Q7827649|name:渕となりぬ	keep	副題追加のみ
42975	qid:Q7827649|name:雪紅皇子	keep	副題追加のみ
54286	qid:Q7827779|name:Monacoの空へ	drop	ALAS2固有作品と不一致
174863	qid:Q7862713|name:警視庁0課の女	keep	前方一致で同一作品
48003	qid:Q8019333|name:MSジェネレーション	keep	部分一致で同一作品
43245	qid:Q8060669|name:ちはやふる 公式コミックガイド	drop	公式ガイドで本編でない
171078	qid:Q8060669|name:ちはやふるplus	keep	副題追加のみ
172823	qid:Q8062691|name:夢幻外伝	keep	同題一致
58232	qid:Q8062691|name:夢幻紳士 冒険活劇編	drop	別アーク編が本編にリンク
159154	qid:Q8140707|name:ダイ・ソード	keep	副題追加のみ
58007	qid:Q8140707|name:逆襲のギガンティス	keep	副題追加のみ
54651	qid:Q8140707|name:飛べ!イサミダッシュ	drop	ダッシュは別作品濃厚
45690	qid:Q8193548|name:南国少年パプワくんperfect	keep	perfect版=同一作品
143226	qid:Q8193635|name:ますらお	keep	同題一致
198093	qid:Q8193635|name:秘匿夫婦	keep	副題追加のみ
143226	qid:Q8193635|name:秘本義経記	keep	同題一致
33822	qid:Q8193642|name:GS美神	drop	巻数大幅不一致で別物濃厚
33822	qid:Q8193642|name:映画GS美神極楽大作戦!!	drop	映画版は別作品
79319	qid:Q8193642|name:絶対可憐チルドレン THE UNLIMITED兵部京介ベストセレクション	drop	ベストセレクション=別編集本
43283	qid:Q841020|name:英訳・さすがの猿飛	keep	翻訳版でも同一作品
44621	qid:Q841880|name:天才柳沢教授の生活「男はここまで純情です」セレクト18	drop	セレクト=別編集本
44621	qid:Q841880|name:天才柳沢教授の生活「男はこんなにおバカです!」セレクト16	drop	セレクト=別編集本
44621	qid:Q841880|name:天才柳沢教授の生活傑作集	drop	傑作集=別編集本
36400	qid:Q84461618|name:百合姫Wildrose	unsure	材料不足で判断不能
36400	qid:Q84461618|name:百合姫Wildrose	drop	頁=一迅社Wildroseアンソロ2007-、a=百合姫2004別実体
41156	qid:Q844891|name:KA-NON かりん×碧海のAiON	keep	同franchise内続編
123842	qid:Q85874944|name:優し異世界	keep	副題追加のみ
52707	qid:Q863653|name:えびてん フルカラー	keep	フルカラー版=同一作品
45222	qid:Q863653|name:生徒会の一存乙	keep	乙=正式続編
31649	qid:Q872923|name:LIAR GAME 第1章	keep	章表記のみ
87454	qid:Q88724271|name:もうひとつのユリトピア	keep	副題一致
111773	qid:Q8917466|name:風霊王(かぜおう)	keep	同題一致
126131	qid:Q8917578|name:Hentai kamen	drop	セカンド作品への誤リンク
199602	qid:Q8955318|name:黒子のバスケEX	keep	EX読切として一致
44640	qid:Q8967173|name:Jドリーム完全燃焼編	keep	同題内アークと一致
184287	qid:Q8967408|name:嫌われ王女は獣王様のお気に入り	keep	副題追加のみ
96074	qid:Q8972895|name:不気田くん愛のコレクター	keep	同題一致
84883	qid:Q8972895|name:熱帯夜の怪談	keep	巻数一致し同一作
198131	qid:Q8979654|name:山月記・李陵	keep	合本に成分一致
162200	qid:Q9008743|name:たまのこしいれ	keep	副題追加のみ
158821	qid:Q9013687|name:0-love	keep	全角半角の表記ゆれ
159537	qid:Q9027719|name:女神敗北	keep	副題追加のみ
190085	qid:Q9034353|name:フライ・フリー&ハイ	keep	英語表記一致
59399	qid:Q9046723|name:警告	keep	副題追加のみ
41360	qid:Q9050641|name:妹	keep	副題追加のみ
56520	qid:Q9074845|name:PHANTOM DEAD OR ARIVE	keep	綴りの誤記のみ
77463	qid:Q9082852|name:イリヤッド	keep	副題追加のみ
136108	qid:Q9099435|name:妖精国(アルフヘイム)の騎士Ballad～継ぐ視の守護者(もり)～	keep	表記ゆれのみ
136108	qid:Q9099435|name:妖精国(アルフヘイム)の騎士Ballad～継ぐ視の守護者～	keep	表記ゆれのみ
43386	qid:Q9102165|name:深・都市伝説	drop	深は別entryが本来必要
201568	qid:Q9102165|name:闇都市伝説	keep	副題(前方一致)
52600	qid:Q9122912|name:テイルズオブデスティニー アンソロジーコミック	drop	アンソロジーは別物
43463	qid:Q912386|name:わたしにXXしなさい!	keep	記号表記ゆれ
139119	qid:Q9127303|name:もっと!もぐもぐガーデン	keep	もっと=続編表記
101998	qid:Q9130359|name:四ノ宮くんには理由(ワケ)がある	keep	読み仮名注記のみ
140193	qid:Q9131784|name:最終教師2	keep	巻数表記の一部と一致
33141	qid:Q9146730|name:ひつじの涙 世界でいちばん大嫌い	keep	副題追加のみ
59899	qid:Q9147019|name:ぷちます!	keep	副題追加のみ
38073	qid:Q9216389|name:新心に星の輝きを	keep	新=続編表記
34828	qid:Q9297145|name:桑田着ぐるみ劇場だめっこどうぶつ	keep	作者劇場ブランド前置のみ
75017	qid:Q9300389|name:GOSICK	drop	Wは別シリーズ濃厚
31745	qid:Q9318942|name:おまもりひまり1/4	keep	同franchiseの特典的続き
50168	qid:Q9320153|name:奏	keep	読み仮名注記のみ
46669	qid:Q9321741|name:A・D	keep	副題追加のみ
89876	qid:Q9355827|name:魔法少女リリカルなのは The 1st	keep	正式長題との一致
44238	qid:Q9355827|name:魔法少女リリカルなのはViVid FULL COLORS	keep	フルカラー版=同一作品
89873	qid:Q9355827|name:魔法少女リリカルなのはViVid LIFE Advance	keep	Advance=続編表記
89873	qid:Q9355827|name:魔法少女リリカルなのはViVid LIFEインターバル編	keep	同作アーク名一致
89873	qid:Q9355827|name:魔法少女リリカルなのはViVid LIFEインターミドル編	keep	同作アーク名一致
44238	qid:Q9355827|name:魔法少女リリカルなのはVivid FULL COLORS	keep	フルカラー版=同一作品
53811	qid:Q957671|name:NEEDLESS ZERO TWO	keep	TWO=続編表記
100357	qid:Q957671|name:インフィニット・デンドログラム	keep	記号違いのみ
54033	qid:Q958256|name:おそ松くんベスト・セレクション	drop	ベストセレクション=別編集本
53322	qid:Q958256|name:さいしん天才バカボン	drop	リバイバル版で別作品濃厚
110172	qid:Q958256|name:もーれつア太郎 別巻	keep	別巻=本編付随
53322	qid:Q958256|name:メモリアル天才バカボン	drop	メモリアル=別編集本
53322	qid:Q958256|name:天才バカボンのおやじ	drop	おやじ=別スピンオフ濃厚
53322	qid:Q958256|name:最新版天才バカボン	drop	リバイバル版で別作品濃厚
53322	qid:Q958256|name:最新版平成天才バカボン	drop	リバイバル版で別作品濃厚
40724	qid:Q958412|name:まじかる☆タルるートくん魔法アイテム	drop	アイテム集は物語本編でない
34094	qid:Q965600|name:ANGEL	keep	巻数近く同一作濃厚
53367	qid:Q965600|name:Angel	drop	Season2への誤リンク
95864	qid:Q965600|name:新・校内写生	keep	新=続編表記
95864	qid:Q965600|name:校内写生＆ストレスフリーク	keep	合本に成分一致
95864	qid:Q965600|name:校内写生＆フォビア	keep	合本に成分一致
90232	qid:Q966701|name:エリアの騎士外伝	keep	Gaidenと同一entry
71023	qid:Q966701|name:サイコメトラーEIJI 元祖・みっちゃん登場編	keep	元祖版で同一concept
30732	qid:Q966701|name:サイコメトラーEijiブレイクコレクション	drop	コレクション=別編集本
145616	qid:Q966701|name:犯人たちの事件簿|sub:金田一少年の事件簿外伝	keep	副題一致
39385	qid:Q967455|name:5	keep	略題として一致
57243	qid:Q967455|name:多羅尾伴内	keep	副題追加のみ
64295	qid:Q967455|name:新・子連れ狼	keep	副題追加のみ
110805	qid:Q97188820|name:本好きの下剋上	keep	特定部の同一作品
127249	qid:Q97189270|name:本好きの下剋上	keep	特定部の同一作品
146187	qid:Q972529|name:映画版 金色のガッシュベル!!	drop	映画版は別作品
146187	qid:Q972529|name:金色のガッシュベル!!ひみつストーリーファイル	drop	ストーリーファイルは資料本
146187	qid:Q972529|name:金色のガッシュベル!!ひみつストーリーファイル 石版魔物編	drop	ストーリーファイルは資料本
175308	qid:Q97636303|name:ELDEN RING	keep	副題追加のみ
86597	qid:Q983424|name:銃夢(ガンム)火星戦記	keep	同題一致
166600	qid:Q987957|name:超少女明日香ウェディング☆スター	keep	副題追加のみ
166600	qid:Q987957|name:超少女明日香眠る蛇	keep	副題追加のみ
166600	qid:Q987957|name:超少女明日香雨の封印	keep	副題追加のみ
45593	qid:Q994045|name:ワンダル・ワンダリング! 外伝	keep	小規模作で外伝内包濃厚
