最終発売日	slug	title	著者	巻数	status	adult
2026-07-27	boku-wa-isekai-de-fuyo-mahou-to-shoukan-mahou-o-tenbin-ni-kakeru	ぼくは異世界で付与魔法と召喚魔法を天秤にかける	横塚司	7	ongoing	
2026-07-27	bibou-no-saishousama-ga-mattaku-norikidenakatta-node-suki-katte-shitara	美貌の宰相様がまったく乗り気でなかったので、好き勝手したら、なぜか求婚されてしまった　溺愛とお菓子でお腹いっぱい	IO（伊川伊織）	1	ongoing	
2026-07-24	yamiochi-last-boss-reijou-no-osananajimi-ni-tensei-shita	闇堕ちラスボス令嬢の幼馴染に転生した。俺が死んだらバッドエンド確定なので最強になったけど、もう闇堕ち【ヤンデレ化】してませんか？	オーミヤビ	2	ongoing	
2026-07-24	toshiue-heika-no-bukiyouna-chouai	年上陛下の不器用な寵愛	小野アンビ	2	ongoing	
2026-07-24	toshishita-osananajimi-ni-dekiai-sare-temasu	年下幼馴染に溺愛されてます	車谷晴子	1	ongoing	
2026-07-24	tensei-kishi-danchou-wa-haraguro-saishou-no-shuuchakuai-o-zenryoku-kaihi-shitai	転生騎士団長は腹黒宰相の執着愛を全力回避したい	楢󠄀崎ねねこ	1	ongoing	
2026-07-24	ten-tenki	天棋 TENKI	松田　一輝	3	ongoing	
2026-07-24	sutopuri-shitsuji-ni-kyou-mo-kyun-ga-tomarimasen	すとぷり執事に今日もキュンが止まりません!	STPR Books	2	ongoing	
2026-07-24	sukida-yo-mint-chan	好きだよ、ミントちゃん。	榎島なこ	1	ongoing	
2026-07-24	sukida-to-itteyo-chuukenkun	好きだと言ってよ忠犬くん	牧コチコ	1	ongoing	
2026-07-24	shuuden-sugitara-mechakucha-yaritai	終電過ぎたらめちゃくちゃヤりたい	たま乃	1	ongoing	
2026-07-24	shiro-buta-ouji-o-produce	白豚王子をプロデュース!	盧む	1	ongoing	
2026-07-24	shin-ekiben-hitoritabi	新・駅弁ひとり旅〜撮り鉄・菜々編〜	はやせ淳	8	completed	
2026-07-24	saikyou-no-madousho-wa-kurorekishi-note	最強の魔導書は黒歴史ノート!?	華乃木ひな	2	ongoing	
2026-07-24	orebushi-remaster-ban	俺節　リマスター版	土田世紀	4	completed	
2026-07-24	mate-ga-dekinai-watarukun	待てができない航くん	横山よ紗	1	ongoing	
2026-07-24	make-heroine-desu-ga-kekkon-shimasu	負けヒロインですが結婚します	池山田 剛	2	ongoing	
2026-07-24	kataomoi-twinkle-star	片想いティンクルスター	花月はな	1	ongoing	
2026-07-24	ikoku-no-kunshu-to-hana-uri-musume-ryakudatsuou-to-kokui-no-hanayome	異国の君主と花売り娘／略奪王と黒衣の花嫁	秋乃ななみ	1	ongoing	
2026-07-24	hongoukun-wa-chimeiteki-ni-shumi-ga-warui	本郷くんは致命的に趣味が悪い	秋葉東子	1	ongoing	
2026-07-24	hitamuki-shojo-wa-shiritagari-torihikisaki-to-e-chi-na-kyoudou-kaihatsu	ひたむき処女は知りたがり　取引先とえっちな共同開発	よちリョウタ	1	ongoing	
2026-07-24	hariko-no-hanayome	針子の花嫁	村田モト	2	ongoing	
2026-07-24	haribote-seijo-wa-youjo-ni-nari-ai-no-omoi-kamisama-to-tsuihou-life	ハリボテ聖女は幼女になり、愛の重い神様と追放ライフを満喫する	恭屋鮎美	2	completed	
2026-07-24	fanfaration	fanfaration！	小嵜	2	ongoing	
2026-07-24	dungeon-ni-deai-o-motomeru-nowa-machigatte-iru-darouka-2	ダンジョンに出会いを求めるのは間違っているだろうかⅡ	矢町大成	7	ongoing	
2026-07-24	dakareta-akuyaku-reijou-wa-gekihen-ouji-no-dekiai-route-ni-totsunyuuchuu	抱かれた悪役令嬢は、激変王子の溺愛ルートに突入中!?	吉田にん	5	ongoing	
2026-07-24	barubaro	バルバロ!	岩浪れんじ	3	ongoing	adult
2026-07-24	ane-kui-yuusha-to-teisou-gyakuten-teikoku-no-o-neechan	姉喰い勇者と貞操逆転帝国のお姉ちゃん！	みなもと十華	2	ongoing	
2026-07-24	akujo-arietta-no-shoseijutsu	悪女アリエッタの処世術	彩綺いろは	1	ongoing	
2026-07-24	aizouban-sora-wa-akai-kawa-no-hotori	愛蔵版 天は赤い河のほとり	篠原 千絵	2	ongoing	
2026-07-23	yuusha-party-o-kubi-ni-natta-node-kokyou-ni-kaettara	勇者パーティーをクビになったので故郷に帰ったら、メンバー全員がついてきたんだが	絶叫あいす。	2	ongoing	
2026-07-23	uchi-no-manager-no-yousu-ga-okashii	ウチのマネージャーの様子がおかしい	猫川たら子	1	ongoing	
2026-07-23	uchi-no-ko-nante-itteru	うちの子、なんて言ってる?	灯まちこ	1	ongoing	
2026-07-23	souchousama-dekiaichuu-ni-tsuki	総長さま、溺愛中につき。	かめ乃	1	ongoing	
2026-07-23	senya-o-kago-mu	千夜を籠む	しげまつ貴子	1	ongoing	
2026-07-23	pingu-fun-book	PINGU FUN BOOK	光文社書籍編集部	1	ongoing	
2026-07-23	nejirase-reisoku-wa-kuzunuma-kara-nukedasenai	拗らせ令息はクズ沼から抜け出せない	門沢実和	1	ongoing	
2026-07-23	miripuro	みりぷろ	葛西　尚	2	ongoing	
2026-07-23	manga-de-ikki-yomi-asami-mitsuhiko-shisha-kara-no-message-sp	まんがでイッキ読み！浅見光彦 死者からのメッセージSP	アンソロジー	1	ongoing	
2026-07-23	late-blooming-flower	レイトブルーミングフラワー	ノキワミ	1	ongoing	
2026-07-23	kono-healer-mendokusai	このヒーラー、めんどくさい	丹念に発酵	10	ongoing	
2026-07-23	kirishimakun-wa-futsuu-janai-tenkousei-wa-vampire	霧島くんは普通じゃない 転校生はヴァンパイア!?	森乃 なっぱ	1	ongoing	
2026-07-23	jungle-gym-no-nagame-yokoyama-riku-watashi-manga-sakuhinshuu	ジャングルジムの眺め　横山陸渡漫画作品集	横山陸渡	1	ongoing	
2026-07-23	gachi-koi-sase-te-yo-sefuresama	ガチ恋させてよセフレ様	ハコ	1	ongoing	
2026-07-22	takaga-nyokan-no-watashi-ga-sukina-no	たかが女官の私が好きなの!?	真田ハイジ	2	ongoing	
2026-07-22	shouwa-no-gurazeni	昭和のグラゼニ	森高夕次	10	ongoing	
2026-07-22	shouwa-mama-to-reiwa-kids	昭和ママと令和キッズ	田房 永子	1	ongoing	
2026-07-22	shippo-shokudou-no-donabe-gohan	しっぽ食堂の土鍋ごはん	高橋由太	1	ongoing	
2026-07-22	otousan-wa-watashi-o-egakanai	お父さんは私を描かない	かしの こおり	1	ongoing	
2026-07-22	neko-panchi-ice-peropero-neko-yasumigou	ねこぱんち 　アイスぺろぺろ☆ねこやすみ号	アンソロジー	1	ongoing	
2026-07-22	ii-fuufu-1122-dai-fuufu-no-baai	1122五代夫婦の場合	渡辺ペコ	2	ongoing	
2026-07-22	geboku-tenjite-hana-to-nasu	下僕転じて華と成す	杜鳴 ひなき	2	completed	
2026-07-22	benri-neko-zakkaten-neko-no-te-dou	便利ねこ雑貨店 ねこのて堂	可山コロネ	1	completed	
2026-07-20	shinimodori-no-akuyaku-reijou-wa-nidome-no-jinsei	死に戻りの悪役令嬢は、二度目の人生ですべてを幸せにしてみせる	ねこ茶漬け	1	ongoing	
2026-07-20	shin-no-jitsuryoku-o-kakushiteiru-to-omowareteru-seireishi	真の実力を隠していると思われてる精霊師、実はいつもめっちゃ本気で戦ってます	藤田トモヒサ	2	ongoing	
2026-07-20	sennou-skill-de-i-sekai-musou	洗脳スキルで異世界無双!?	しいら馬紗生	1	ongoing	
2026-07-20	ore-ni-trauma-o-ataeta-joshi-tachi-ga-chirachira-mitekuru-kedo-zannen-desu-teokure-desu	俺にトラウマを与えた女子達がチラチラ見てくるけど、残念ですが手遅れです	いちたか	7	ongoing	
2026-07-20	hangyakusha-toshite-oukoku-de-shokei-sareta-kakure-saikyou-kishi	反逆者として王国で処刑された隠れ最強騎士	四つ葉ねこ	1	ongoing	
2026-07-17	zense-de-kazoku-ni-megumarenakatta-ore	前世で家族に恵まれなかった俺、今世では優しい家族に囲まれる	渡ざらめ	3	ongoing	
2026-07-17	yubiwa-no-eranda-konyakusha	指輪の選んだ婚約者	鳥飼やすゆき	8	ongoing	
2026-07-17	yagate-efude-o-utsuroshi-kimi-wa	やがて絵筆を映ろし君は	起田 ねぐせ	2	ongoing	
2026-07-17	watashi-ga-aishita-yomei-tantei	私が愛した余命探偵	長月 天音	2	ongoing	
2026-07-17	tsumugu-wa-hito-hira-no-hikari	紡ぐはひとひらの光	もるわん	1	ongoing	
2026-07-17	tefuda-ga-oome-no-victoria	手札が多めのビクトリア	牛野こも	7	ongoing	
2026-07-17	sugata-o-itsuwatteita-reijou-wa-onnagiraina-koushakusama-no-osewagakari	姿を偽っていた令嬢は、女嫌いな公爵様のお世話係をしているうちに溺愛されていたみたいです	水谷　はつな	1	ongoing	
2026-07-17	sudamadoro	魑魅どろ	馬骨亭	1	ongoing	
2026-07-17	shutokou-esu-pii-eru-zero	首都高SPLゼロ	楠みちはる	3	ongoing	
2026-07-17	shokugyou-ouhidesu-node-ou-no-dekiai-wa-go-enryo-negaimasu	職業王妃ですので王の溺愛はご遠慮願います	楓　かのは	1	ongoing	
2026-07-17	shindemiro-to-iwareta-node-shinimashita	「死んでみろ」と言われたので死にました。	江東しろ	6	ongoing	
2026-07-17	shakkin-100-oku-no-kami-miko-onsen-yado-no-ossan-ni-kawareru	借金100億の神巫女、温泉宿のおっさんに買われる	的良 みらん	2	ongoing	
2026-07-17	shadows-house	シャドーハウス	ソウマトウ	22	ongoing	
2026-07-17	saiyakukyuu-skill-boushoku-maoumochi-no-akuyaku-kizoku-ni-tensei-shimashita-ga-s	災厄級スキル〈暴食魔王〉持ちの悪役貴族に転生しましたが、処刑されたくないのでスキルを隠してひたすら努力します。	水垣 するめ	1	ongoing	
2026-07-17	saikyou-no-kensei-to-kenja-no-moto-ni-tensei-shita-ore	最強の剣聖と賢者のもとに転生した俺は無自覚無双する	IsII	2	ongoing	
2026-07-17	raise-dewa-chanto-shimasu	来世ではちゃんとします	いつまちゃん	16	ongoing	
2026-07-17	oshi-couple-ni-shuuchaku-sarehajimemashita	推しカップルに執着されはじめました	STUDIO INUS	1	ongoing	
2026-07-17	ochikobore-guild-shokuin-jitsu-wa-s-rank-shoukanshi-datta	落ちこぼれギルド職員、実はSランク召喚士だった	真名川 きりん	1	ongoing	
2026-07-17	nie-miko-to-suzaku-no-to-ai-kon	贄巫女と朱雀の執愛婚	野崎アユ	1	ongoing	
2026-07-17	nagasare-ojisan-no-hajimete-itadakimasu	流されおじさんの初めていただきます	犬井　ナオ	1	ongoing	
2026-07-17	mumei-no-sanryuu-tamer-wa-outo-no-hazure-de-nonbiri-kurasu	無名の三流テイマーは王都のはずれでのんびり暮らす	大樹レーラズ	1	ongoing	
2026-07-17	mujouna-koutei-no-hisoyakana-to-ai	無情な皇帝の密やかな執愛	青樹そう	1	ongoing	
2026-07-17	misuterareta-oujo-wa-reikoku-ouji-ni-hirowaremashita	見捨てられた王女は冷酷王子に拾われました!?	雪乃つきみ	1	ongoing	
2026-07-17	maousama-oishii-gohan-o-meshiagare-1-tsuihou-saretasue-oujo-wa-mazoku-no-kuni-de	魔王さま、おいしいごはんを召し上がれ！1 追放された末王女は魔族の国でしあわせに暮らします！	しらと　はるた	1	ongoing	
2026-07-17	mamahaha-dakedo-musume-ga-kawai-sugiru	継母だけど娘が可愛すぎる	mo9rang	9	ongoing	
2026-07-17	magan-ga-kikanai-ore-wa-otogibanashi-no-yondai-maou-ni-dekiai-sareteiru	魔眼が効かない俺は、御伽話の四大魔王に溺愛されている。	南	1	ongoing	
2026-07-17	kimi-de-torokeru-boku-o-minai-de	きみでとろける僕を見ないで	成瀬ヨリ	1	ongoing	
2026-07-17	kigen-tsuki-koujo-no-hazu-ga-umaku-yarisugite-shimatta-you-desu	期限つき皇女のはずが、うまくやりすぎてしまったようです	羽村祐毅	3	ongoing	
2026-07-17	kesa-mo-ano-ko-no-yume-o-mita	今朝もあの子の夢を見た	野原 広子	1	ongoing	
2026-07-17	kekkon-o-akirameta-cheat-majutsushi-dekiai-suru-manamusume-ga-dekita-node	結婚を諦めたチート魔術師、溺愛する愛娘ができたので一緒に幸せになります	田伊りょうき	1	ongoing	
2026-07-17	keiken-o-skill-ni-suru-bannou-na-nouryoku-o-te-ni-irete	経験をスキルにする万能な能力を手に入れて、最強の探索者になりました	わんた	2	ongoing	
2026-07-17	katabutsu-gunjin-no-ryouen	堅物軍人の良縁	白弓　サン	2	completed	
2026-07-17	kaidanshi-m-no-o-zouiri	怪談師Mのお蔵入り	すけやま	1	ongoing	
2026-07-17	jitsuryoku-shugi-ni-hirowareta-kanteishi	実力主義に拾われた鑑定士	薄味メロン	5	ongoing	
2026-07-17	jashin-no-mago	邪神の孫	マサイ	2	ongoing	
2026-07-17	ike-nai-otonarisan-wa-watashi-ni-shika-tatanai	イケないお隣さんは私にしかたたない	乃入乃人	1	ongoing	
2026-07-17	i-sekai-dekasegi-nenshuu-ichi-chouen-o-mochikaeru-kantanna-o-shigoto	異世界出稼ぎ〜年収一兆円を持ち帰る簡単なお仕事	三木 なずな	1	ongoing	
2026-07-17	hikikomori-reijouna-noni-koori-no-henkyou-haku-no-hanayome-ni-erabareteshimatta	ひきこもり令嬢なのに、氷の辺境伯の花嫁（※期間限定）に選ばれてしまった	試咲	1	ongoing	
2026-07-17	hekiun-monogatari-onna-no-ore-ga-rei-houkai-no-danshikou-ni-haittara	碧雲物語 〜女のおれが霊法界の男子校に入ったら〜	東子	2	ongoing	
2026-07-17	haramu-made-midare-ike	孕むまで乱れいけ	神崎柚	6	ongoing	adult
2026-07-17	hachimitsu-reijou-no-keiyaku-kekkon-yatoware-tsuma-ni-amai-koi-wa-fuyoudesu-volu	蜂蜜令嬢の契約結婚 雇われ妻に甘い恋は不要です!?　volume	いなる	1	ongoing	
2026-07-17	gikazoku-ni-shuuchaku-sarete-imasu	義家族に執着されています	HanYoon seol	5	ongoing	
2026-07-17	galaxy-puchan	ギャラクシーぷーちゃん	涼川 りん	1	ongoing	
2026-07-17	futari-hitokumi-ni-natte-kudasai	二人一組になってください	月島綾	2	ongoing	
2026-07-17	foodies	フーディーズ	亜樹直	4	ongoing	
2026-07-17	engideii-kara-tabe-tekure	演技でいいから食べてくれ	ちづなる	1	ongoing	
2026-07-17	diamond-no-kouzai	ダイヤモンドの功罪	平井大橋	10	ongoing	
2026-07-17	danna-no-douryou-ga-elf-kamo-shiremasen	旦那の同僚がエルフかもしれません	琢磨　美友	1	ongoing	
2026-07-17	bl-sakka-wa-risou-no-seme-ni-saretai	BL作家は理想の攻めに××されたい	Runoba海屋	1	ongoing	
2026-07-17	anatatachi-ni-suterareta-watashi-wa-youyaku-shiawase-ni-naresoudesu	あなたたちに捨てられた私は、ようやく幸せになれそうです	ふみさき	1	ongoing	
2026-07-17	300-nichigo-ni-tsukiatte	300日後に付き合って	おかき	1	ongoing	
2026-07-16	usotsukina-russian-blue	嘘つきなロシアンブルー	猫屋タク	1	ongoing	
2026-07-16	muchimuchi-mangaka-no-kanzen-shouri-meshi	むちむち漫画家の完全勝利メシ	夏鈴糖	3	ongoing	
2026-07-16	mo-nigedasu-kuroesan	淫魔も逃げ出す黒江さん	よしむらなつき	1	ongoing	
2026-07-16	mikon-sagi-watashi-no-shiranai-kare-no-kao	未婚詐欺〜私の知らない彼の顔	石川トミー	1	ongoing	
2026-07-16	kizuguchi-to-houtai	傷口と包帯	七井海星	3	ongoing	
2026-07-16	isekai-de-tame-shita-saikyou-no-tsukaima-wa-osananajimi-no-bishoujo-deshita	異世界でテイムした最強の使い魔は、幼馴染の美少女でした	すかいふぁーむ	7	ongoing	
2026-07-16	ippai-ore-ni-amae-te-ne	いっぱい俺に甘えてね	観山小世	1	ongoing	
2026-07-16	haretahi-no-dress-koodo	晴れた日のドレスコード	あげはる	1	ongoing	
2026-07-16	dare-ka-ookamisan-no-shitsukekata-shirimasen-ka	誰かオオカミさんのしつけ方知りませんか!?	餡実ツキ	1	ongoing	
2026-07-15	yuri-to-soleil	百合とソレイユ	菖エリカ	1	ongoing	
2026-07-15	yoru-yami-no-konin-zensei-no-shukuen-to-itsuwari-no-konyakusha	夜闇の婚姻 前世の宿縁と偽りの婚約者	野田 狛	1	ongoing	
2026-07-15	yasashii-milk	やさしいミルク	高田ローズ	7	ongoing	
2026-07-15	uso-kareshi-demo-iikara-tonikaku-shitai-mashiro-chan	嘘彼氏でもいいからとにかくシたいましろちゃん	ねこ末端	3	ongoing	
2026-07-15	touchoutou-to-chousa-no-3-wa-kaiidearu	盗聴・盗撮調査の3％は怪異である。	金城　薫	1	ongoing	
2026-07-15	tonari-no-otoko-wa-zuruku-te-amai	隣の男はズルくて甘い	中田アキラ	1	ongoing	
2026-07-15	temuparu	テムパル	Team Argo	1	ongoing	
2026-07-15	supadarimiman-kareshiijou	スパダリ未満、彼氏以上。	高津あき	1	ongoing	
2026-07-15	seaside-call	シーサイド・コール	むないた	1	ongoing	
2026-07-15	restore	レストア!	御名原　雅	1	ongoing	
2026-07-15	rain-apartment	レインアパート	おみたし	1	ongoing	
2026-07-15	psychopath-gari	殺人鬼狩り	犬江しんすけ	2	ongoing	
2026-07-15	okazari-seijo-no-hazu-ga-shin-no-chikara-ni-mezameta-you-desu	お飾り聖女のはずが、真の力に目覚めたようですthe comic	武田みか	3	ongoing	
2026-07-15	motto-tenmaku-no-jaaduugaru	もっと！天幕のジャードゥーガル	谷川春菜	1	ongoing	
2026-07-15	mada-boku-o-yurusanai-de	まだ僕を赦さないで	溜田めた	1	ongoing	
2026-07-15	kusa-danshi-mo-aruke-ba-koi-ni-numaru	腐男子も歩けば恋に沼る	赤い　シラフ	1	ongoing	
2026-07-15	koukyuu-kagekidan	後宮歌劇団	芋乃しる	1	ongoing	
2026-07-15	konya-isshou-mono-ni-shiro	今夜、一生モノにしろ	雲丹こけこ	1	ongoing	
2026-07-15	kimi-to-kazokumitaina-soreijou	君と家族みたいなそれ以上	季田ビスコ	1	ongoing	
2026-07-15	intai-shita-ossan-boukensha-saikoyou-de-saikyou-guild-master-ni-natteshimau	引退したおっさん冒険者、再雇用で最強ギルドマスターになってしまう	kimimaro	2	ongoing	
2026-07-15	ikemen-saikyou-boukensha-o-shitagae-te	イケメン最強冒険者を従えて	みんは／PRISMstudio	1	ongoing	
2026-07-15	honzuki-no-gekokujou-ferdinand-no-yakata-nite	本好きの下剋上〜司書になるためには手段を選んでいられません〜　フェルディナンドの館にて	千仮	1	ongoing	
2026-07-15	henkyou-ni-tsuihou-sarete-50-nen-no-daikenja	辺境に追放されて50年の大賢者は若返り、二度目の英雄伝説が始まる。	白瀬岬	2	ongoing	
2026-07-15	dungeon-master-madarame	ダンジョンマスター班目	松野義己	2	ongoing	
2026-07-15	dousenara-higan-made	どうせなら彼岸まで	かきのたね	1	ongoing	
2026-07-15	buaisouna-hiiragisan-wa-vr-e-chi-ga-yamerarenai	無愛想な柊木さんはVRえっちがやめられない	因幡	1	ongoing	
2026-07-15	bounty-parade	Bounty Parade	Mondo	1	ongoing	
2026-07-15	bad-boy-good-brother	バッドボーイ・グッドブラザー	灰田ナナコ	1	ongoing	
2026-07-15	arigatou-cheat	ありがとうチート!	織にしん	1	ongoing	
2026-07-15	akago-san-wa-kaku-katareri	赤子さんはかく語れり	魅月乱	5	ongoing	
