優先度	分類	位置	slug	題	版idx	版type	imprint	出版社	ISBN帯	版の巻数	逸脱巻	逸脱ISBN	発売日	前の正常ISBN	次の正常ISBN	逸脱幅	日付整合	帯era	帯era差	帯当年数	楽天題	楽天叢書	楽天発売日	楽天判型	特装signal	題不一致
D	TAIL_BLOCK	末尾	oishinbo	美味しんぼ	1	bunkobon	小学館文庫	小学館	978409	76	71,72,73,74,75,76	9784091960405,9784091960450,9784091960467,9784091960474	2015-10-15	9784091961709		130	整合	2003	12	182	美味しんぼ（71）	コミック文庫（青年）	2015年10月15日頃	文庫		
D	TAIL_BLOCK	末尾	osu-karatebu	押忍!!空手部	0	standard	ヤングジャンプ・コミックス・スペシャル	集英社	978408	43	38,39,40,41,42,43	9784088617466,9784088617473,9784088617480,9784088617497	1995-05-19	9784088618609		114	整合	1998	3	310	押忍！！空手部（38）	ヤングジャンプコミックススペシャル	1995年05月19日頃	コミック		
D	TAIL_BLOCK	末尾	denei-shoujo	電影少女	0	standard	ジャンプコミックス	集英社	978408	15	11,12,13,14,15	9784088717012,9784088717029,9784088717036,9784088717043	1992-05	9784088718101		109	整合	2004	12	456	電影少女（11）	ジャンプコミックス	1992年05月	コミック		
D	TAIL_BLOCK	末尾	fuuun-puroresu-30-nen	風雲プロレス30年	0	standard	少年チャンピオン・コミックス	秋田書店	9784253	13	11,12,13	9784253042055,9784253042062,9784253042079	1986-07-25	9784253042901		85	整合	1989	3	234	風雲プロレス30年（11）	少年チャンピオンコミックス	1986年06月23日頃	コミック		
D	TAIL_BLOCK	末尾	bakeru-kun-2005	バケルくん	0	standard	ぴっかぴかコミックス カラー版	小学館	978409	5	4,5	9784091480675,9784091480804	2007-05-06	9784091481436		76	整合	2005	2	260	バケルくん（4）	ぴっかぴかコミックスカラー版	2007年05月	コミック		
D	TAIL_BLOCK	末尾	marino-syndrome	まりのシンドローム	0	standard	ジャンプ・コミックスデラックス	集英社	978408	9	8,9	9784088611747,9784088611754	1989-09-19	9784088612102		36	整合	1998	9	415	まりのシンドローム（8）	ヤングジャンプコミックス	1989年09月19日頃	コミック		
D	TAIL_BLOCK	末尾	tatakae-raamenman	闘将!!拉麺男	0	standard	ジャンプ・コミックス	集英社	978408	12	11,12	9784088515588,9784088515595	1989-03-10	9784088515908		32	整合	1995	6	494	闘将！！拉麺男（11）	ジャンプコミックス	1989年03月10日頃	コミック		
D	TAIL_BLOCK	末尾	ningenkyouki	人間兇器	0	standard	GORAKU COMICS	日本文芸社	9784537	7	21,22,23	9784537007107,9784537007114,9784537007121	1983-06-25	9784537007299		19	整合	1983	0	93						
D	TAIL_BLOCK	末尾	nippon-no-rekishi-2015-9	日本の歴史	0	standard	角川まんが学習シリーズ	KADOKAWA	978404	15	10,11,12,13,14,15	9784041015032,9784041015049,9784041015056,9784041015063	2015-06-30	9784041015162		13	整合	2017	2	697						
D	TAIL_BLOCK	末尾	yaksa	YAKSA	0	standard	ジャンプ・コミックス	集英社	978408	7	5,6,7	9784088715568,9784088715575,9784088715582	1992-05-13	9784088715643		8	整合	2004	12	456	YAKSA-ヤシャー（5）	ジャンプコミックス	1992年05月08日頃	コミック		
D	TAIL_BLOCK	末尾	iga-no-kagemaru	伊賀の影丸	3	shinsoban	秋田コミックス・セレクト	秋田書店	9784253	8	6,7,8	9784253108416,9784253108423,9784253108430	1986-12-15	9784253108485		7	整合	2004	18	63	伊賀の影丸（6）	秋田コミックス・セレクト	1986年11月13日頃	コミック		
D	TAIL_BLOCK	末尾	berurin-wa-kane	ベルリンは鐘	0	standard	SHŌNEN CHAMPION COMICS TAP!	秋田書店	9784253	7	5,6,7	9784253130783,9784253130790,9784253130806	2018-08-08	9784253130844		6	整合	2013	5	58	ベルリンは鐘（5）	少年チャンピオンコミックス　タップ！	2018年08月08日頃	コミック		
D	TAIL_BLOCK	末尾	domina-no-do	どみなのド!	0	standard	チャンピオンREDコミックス	秋田書店	9784253	7	6,7	9784253234603,9784253234597	2011-11	9784253234658		6	整合	2015	4	131	どみなのド！（6）	チャンピオンREDコミックス	2011年10月	コミック		
D	TAIL_BLOCK	末尾	comic-fruits-mitsumame	Comicフルーツみつまめ	0	standard		オーク出版サービス	9784900476	4	3,4	9784900476028,9784900476011	1987-03-02	9784900476066		5	整合			1	フルーツみつまめ（3）		1987年03月	単行本		
D	HEAD_BLOCK	先頭	momogumi-plus-senki	桃組プラス戦記	0	standard	あすかコミックス	KADOKAWA	978404	23	1,2,3,4,5,6,7,8,9,10,11	9784049250220,9784049250343,9784049250459,9784049250565	2006-02-17		9784041020982	822979	整合	1996	10	62	桃組プラス戦記　第1巻	あすかコミックス	2006年02月17日	コミック		
D	HEAD_BLOCK	先頭	love-stage	LOVE STAGE!!	0	standard	あすかコミックスCL-DX	KADOKAWA	978404	7	1,2,3,4	9784048546362,9784041202654,9784041207239,9784041211342	2011-06		9784041017296	752907	整合	1999	12	145	LOVE　STAGE！！　第1巻	あすかコミックスCL-DX	2011年05月27日	コミック		
D	HEAD_BLOCK	先頭	super-lovers	SUPER LOVERS	0	standard	あすかコミックスCL-DX	KADOKAWA	978404	21	1,2,3,4,5,6	9784048545006,9784048545624,9784048546447,9784041200742	2010-07-31		9784041018941	752750	整合	1999	11	212	SUPER　LOVERS　第1巻	あすかコミックスCL-DX	2010年07月28日	コミック		
D	HEAD_BLOCK	先頭	junjou-romantica	純情ロマンチカ	0	standard	あすかコミックスCL-DX	角川書店	978404	31	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	9784048536066,9784048537025,9784048537483,9784048537780	2003-06		9784041018934	752735	整合	1999	4	99	純情ロマンチカ	あすかコミックスCL-DX	2003年05月29日	コミック		
D	HEAD_BLOCK	先頭	zone-00	ZONE-00	0	standard	Zero comics	KADOKAWA	978404	20	1,2,3,4,5,6,7,8,9,10,11	9784048540698,9784048540704,9784048540896,9784048541732	2007-05-23		9784041021026	752511	整合	1999	8	130	ZONE-　00　（1）	あすかコミックスDX	2007年05月23日頃	コミック		
D	HEAD_BLOCK	先頭	hakkenden	八犬伝	0	standard	いち・ラキ・コミックス	KADOKAWA	978404	24	1,2,3,4,5,6,7,8,9,10,11,12,13	9784048546386,9784048546393,9784048546454,9784048546621	2011-06		9784041022207	752485	整合	1999	12	145	八犬伝 -東方八犬異聞ー　第1巻	あすかコミックスCL-DX	2011年05月	コミック		
D	HEAD_BLOCK	先頭	sekaiichi-hatsukoi	世界一初恋	0	standard	あすかコミックスCL-DX	KADOKAWA	978404	21	1,2,3,4,5,6,7,8,9	9784048541909,9784048543514,9784048543712,9784048544870	2008-07		9784041033180	751377	整合	1999	9	167	世界一初恋〜小野寺律の場合（1）	あすかコミックスCL-DX	2008年06月27日	コミック		
D	HEAD_BLOCK	先頭	yakumo-hyakkai	八雲百怪	0	standard	単行本コミックス	KADOKAWA	978404	5	1,2	9784048542746,9784048542821	2009-02-03		9784041058893	748393	整合	1999	10	201	八雲百怪　（1）		2009年02月03日頃	コミック		
D	HEAD_BLOCK	先頭	cardfight-vanguard	カードファイト!!ヴァンガード	0	standard	単行本コミックス	KADOKAWA	978404	12	1,2	9784047156777,9784048546843	2011-03-26		9784041200780	734606	整合	2007	4	523	カードファイト！！　ヴァンガード　（1）		2011年03月23日	コミック		
D	HEAD_BLOCK	先頭	kyoukotsu-no-yume	狂骨の夢	0	standard	単行本コミックス	角川グループパブリッシング	978404	5	1,2	9784048545822,9784048546584	2011-01-19		9784041200803	734578	整合	1999	12	145	狂骨の夢　1		2011年01月19日	コミック		
D	HEAD_BLOCK	先頭	samurai-drive	サムライドライブ	0	standard	あすかコミックスDX	角川書店	978404	8	1,2,3,4	9784048544924,9784048545426,9784048546140,9784048546744	2010-05		9784041201466	734528	整合	1999	11	212	サムライドライブ（第1巻）	あすかコミックスDX	2010年05月	コミック		
D	HEAD_BLOCK	先頭	shuraba-marugoto-isekai-shoukan	修羅場丸ごと異世界召喚	0	standard	角川コミックス・エース	KADOKAWA	978404	3	1,2	9784048116039,9784041168295	2025-08-29		9784041168288	694775	整合	2025	0	363	修羅場丸ごと異世界召喚 　（1） 〜ダンナは『勇者()』、浮気相手は『せいじょ』サマ。『主婦』の私は不要ですね？〜	角川コミックス・エース	2025年08月06日	コミック		
D	HEAD_BLOCK	先頭	log-horizon	ログ・ホライズン	0	standard	ファミ通クリアコミックス	KADOKAWA	978404	11	1,2	9784047287181,9784047128965	2013-02		9784040700496	658669	整合	2012	1	393	ログ・ホライズン（1）	ファミ通クリアコミックス	2013年02月	コミック		
D	HEAD_BLOCK	先頭	gun-x-clover	ガン×クローバー	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	12	1,2,3	9784047128347,9784047128576,9784047128910	2012-10		9784040700243	642867	整合	2007	5	341	ガン×クローバー　GUN×CLOVER　1		2012年10月	コミック		
D	HEAD_BLOCK	先頭	rising-x-rydeen	ライジン×ライジン	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	6	1,2,3	9784047128293,9784047128620,9784047128927	2012-09		9784040700250	642867	整合	2007	5	341	ライジン×ライジン　RISING×RYDEEN　1	ドラゴンコミックスエイジ	2012年09月	コミック		
D	HEAD_BLOCK	先頭	makenkitsu	マケン姫っ!	0	standard	角川コミックスドラゴンJr.	KADOKAWA	978404	24	1,2,3,4,5,6,7,8,9,10,11	9784047125537,9784047125827,9784047126268,9784047126602	2008-06-05		9784040700502	642855	整合	2007	1	507	マケン姫っ！　-MAKEN-KI！-　1	ドラゴンコミックスエイジ	2008年06月05日	コミック		
D	HEAD_BLOCK	先頭	dragons-rioting	ドラゴンズライデン	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	9	1,2	9784047128743,9784047129368	2013-05-09		9784040700823	642854	整合	2007	6	141	ドラゴンズ　ライデン　1	ドラゴンコミックスエイジ	2013年05月09日	コミック		
D	HEAD_BLOCK	先頭	yuusha-ni-narenakatta-ore-wa-shibushibu-shuushoku-o-ketsui-shimashita	勇者になれなかった俺はしぶしぶ就職を決意しました。	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	4	1,2	9784047128798,9784047129061	2013-06-08		9784040700526	642854	整合	2007	6	141	勇者になれなかった俺はしぶしぶ就職を決意しました。　1	ドラゴンコミックスエイジ	2013年06月08日	コミック		
D	HEAD_BLOCK	先頭	log-horizon-nishikaze-no-ryodan	ログ・ホライズン 西風の旅団	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	8	1,2	9784047128538,9784047128965	2013-02-07		9784040700496	642847	整合	2007	6	141	ログ・ホライズン　西風の旅団　1	ドラゴンコミックスエイジ	2013年02月07日	コミック		
D	HEAD_BLOCK	先頭	high-school-dxd	ハイスクールD×D	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	11	1,2,3,4,5	9784047127333,9784047127678,9784047128149,9784047128521	2011-06		9784040700809	642820	整合	2007	4	523	ハイスクールD×D　1	ドラゴンコミックスエイジ	2011年06月	コミック		
D	HEAD_BLOCK	先頭	bureiburuu	ブレイブルー リミックスハート	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	4	1,2	9784047128552,9784047128972	2013-02-07		9784040701042	642793	整合	2007	6	141	BLAZBLUE-ブレイブルーー　リミックスハート　1	ドラゴンコミックスエイジ	2013年02月07日	コミック		
D	HEAD_BLOCK	先頭	furumetaru-panic-0	フルメタル・パニック!0	0	standard	ドラゴンコミックスエイジ	KADOKAWA	978404	5	1,2	9784047129023,9784047129030	2013-09-20		9784040702520	642651	整合	2007	6	141	フルメタル・パニック！0　-ZERO-　1	ドラゴンコミックスエイジ	2013年09月20日	コミック		
D	HEAD_BLOCK	先頭	loan-naito-2	ローンナイト2	0	standard	DENGEKI COMICS	メディアワークス	978407	5	1,2	9784079393843,9784079395274	1992-12		9784073004691	639058	整合			5	ローンナイト2（1）	Dengeki　comics	1992年12月	全集・双書		
D	HEAD_BLOCK	先頭	nana-maru-san-batsu	ナナマルサンバツ	0	standard	角川コミックス・エース	KADOKAWA	978404	20	1,2,3,4,5,6,7	9784047156890,9784047157491,9784041201251,9784041203293	2011-05		9784041015308	614219	整合	2007	4	523	ナナマル　サンバツ　（1）	角川コミックス・エース	2011年04月27日頃	コミック		
D	HEAD_BLOCK	先頭	baka-to-test-to-shoukanjuu	バカとテストと召喚獣	0	standard	Kadokawa Comics A	KADOKAWA	978404	15	1,2,3,4,5,6,7,8,9,10	9784047153585,9784047153882,9784047154988,9784047156128	2009-12-26		9784041015841	614132	整合	2007	2	621	バカとテストと召喚獣（1）	Kadokawa　Comics　A	2009年12月	コミック		
D	HEAD_BLOCK	先頭	nagato-yuki-chan-no-shoushitsu	長門有希ちゃんの消失	0	standard	角川コミックス・エース	KADOKAWA	978404	10	1,2,3,4,5,6	9784047154056,9784047155626,9784047157736,9784041202173	2010-02-02		9784041017548	614019	整合	2007	3	648	長門有希ちゃんの消失　（1）	角川コミックス・エース	2010年02月02日	コミック		
D	HEAD_BLOCK	先頭	shin-mobile-senki-gundam-wing-endless-waltz-haishatachi-no-eikou	新機動戦記ガンダムW Endless Waltz敗者たちの栄光	0	standard	角川コミックス・エース	KADOKAWA	978404	14	1,2,3,4,5,6	9784047156760,9784047158153,9784041202890,9784041205600	2011-03-26		9784041019092	613906	整合	2007	4	523	新機動戦記ガンダムW　Endless　Waltz　敗者たちの栄光　（1）	角川コミックス・エース	2011年03月23日頃	コミック		
D	HEAD_BLOCK	先頭	tokyo-esp	東京ESP	0	standard	角川コミックス・エース	KADOKAWA	978404	16	1,2,3,4,5,6,7,8,9,10	9784047154889,9784047155602,9784047156548,9784047157606	2010-07		9784041019108	613850	整合	2007	3	648	東京ESP（1）	Kadokawa　Comics　A	2010年07月	コミック		
D	HEAD_BLOCK	先頭	fate-zero	Fate/Zero	0	standard	角川コミックス・エース	KADOKAWA	978404	14	1,2,3,4,5,6,7	9784047157712,9784047157873,9784047158191,9784041204016	2011-09-01		9784041020227	613797	整合	2007	4	523	Fate／Zero　（1）	カドカワコミックス・エース	2011年09月01日頃	コミック		
D	HEAD_BLOCK	先頭	mobile-suit-gundam-emuesubuiaaru-jonii-raiden-no-kikan	機動戦士ガンダムMSV-R ジョニー・ライデンの帰還	0	standard	角川コミックス・エース	KADOKAWA	978404	26	1,2,3,4,5,6,7,8	9784047155923,9784047156937,9784047158122,9784041202098	2010-12-25		9784041021057	613707	整合	2007	3	648	機動戦士ガンダムMSV-Rジョニー・ライデンの帰還　（1）	角川コミックス・エース	2010年12月21日	コミック		
D	HEAD_BLOCK	先頭	isuca	ISUCA	0	standard	角川コミックス・エース	KADOKAWA	978404	9	1,2,3,4	9784047154582,9784047156258,9784041205020,9784041208519	2010-05-21		9784041020258	613600	整合	2007	3	648	ISUCA　（1）	角川コミックス・エース	2010年05月21日	コミック		
D	HEAD_BLOCK	先頭	tokyo-ravens	東京レイヴンズ	0	standard	角川コミックス・エース	KADOKAWA	978404	15	1,2,3,4,5,6,7,8,9	9784047155824,9784047156234,9784047157361,9784041200988	2010-12-22		9784041022245	613512	整合	2007	3	648	東京レイヴンズ　（1）	角川コミックス・エース	2010年12月22日	コミック		
D	HEAD_BLOCK	先頭	mobile-suit-gundam-san	機動戦士ガンダムさん	0	standard	Kadokawa Comics A	KADOKAWA	978404	23	1,2,3,4,5,6,7,8,9,10,11	9784047137509,9784047138872,9784047150041,9784047151703	2005-08-26		9784041022870	613368	整合	2007	2	333	機動戦士ガンダムさん　さいしょの巻	角川コミックス・エース	2005年08月24日頃	コミック		
D	HEAD_BLOCK	先頭	hibiki-no-mahou	ヒビキのマホウ	0	standard	角川コミックス・エース	KADOKAWA	978404	6	1,2,3	9784047137134,9784047138667,9784041208274	2005-08-05		9784041025482	611318	整合	2007	2	333	ヒビキのマホウ　（1）	角川コミックス・エース	2005年08月05日頃	コミック		
D	HEAD_BLOCK	先頭	daisukidesu-mahou-tenshi-cosmos	大好きです!!魔法天使こすもす	0	standard	角川コミックス・エース	角川グループパブリッシング	978404	7	1,2	9784047156081,9784047157125	2011-01		9784041200247	595688	整合	2007	4	523	大好きです！！魔法天使こすもす（1）	Kadokawa　Comics　A	2011年01月	コミック		
D	HEAD_BLOCK	先頭	koodogiasu-shikkoku-no-renya	コードギアス 漆黒の蓮夜	0	standard	角川コミックス・エース	角川グループパブリッシング	978404	7	1,2	9784047156074,9784047156975	2011-01		9784041200100	595687	整合	2007	4	523	コードギアス漆黒の蓮夜（1）	Kadokawa　Comics　A	2011年01月	コミック		
D	HEAD_BLOCK	先頭	shinken-de-watashi-ni-koishinasai	真剣で私に恋しなさい!	0	standard	角川コミックス・エース	角川グループパブリッシング	978404	6	1,2	9784047155534,9784047157064	2010-10		9784041200216	595685	整合	2007	3	648	真剣で私に恋しなさい！（1）	Kadokawa　Comics　A	2010年10月	コミック		
D	HEAD_BLOCK	先頭	trauma-kuontamu	トラウマ量子結晶	0	standard	角川コミックス・エース	角川グループパブリッシング	978404	7	1,2	9784047156944,9784047157637	2011-04		9784041201732	595590	整合	2007	4	523	トラウマ量子結晶（01）	Kadokawa　Comics　A	2011年04月	コミック		
D	HEAD_BLOCK	先頭	kore-wa-zombie-desu-ka-hai-anata-no-yome-desu	これはゾンビですか? はい、アナタの嫁です	0	standard	角川コミックス・エース	角川書店	978404	5	1,2	9784047156616,9784047157842	2011-03		9784041202043	595580	整合	2007	4	523	これはゾンビですか？はい、アナタの嫁です（1）	Kadokawa　Comics　A	2011年03月	コミック		
D	HEAD_BLOCK	先頭	mobile-suit-gundam-hybrid-4-koma-dai-sensen	機動戦士ガンダムハイブリッド4コマ大戦線	0	standard	角川コミックス・エース	角川書店	978404	5	1,2	9784047153714,9784047156333	2010-01-22		9784041201282	595505	整合	2007	3	648	機動戦士ガンダム　ハイブリッド4コマ大戦線	角川コミックス・エース	2010年01月22日頃	コミック		
D	HEAD_BLOCK	先頭	chou-jikuu-yousai-macross-za-first	超時空要塞マクロスTHE FIRST	0	standard	角川コミックス・エース	角川書店	978404	6	1,2,3	9784047153196,9784047155275,9784047157217	2009-11-10		9784041202937	595428	整合	2007	2	621	超時空要塞マクロス　THE　FIRST　（1）	角川コミックス・エース	2009年11月05日	コミック		
D	HEAD_BLOCK	先頭	baka-to-test-to-shoukanjuu-ja	バカとテストと召喚獣ぢゃ	0	standard	角川コミックス・エース	角川書店	978404	4	1,2	9784047155121,9784047157231	2010-08-26		9784041206287	595095	整合	2007	3	648	バカとテストと召喚獣ぢゃ（1）	Kadokawa　Comics　A	2010年08月	コミック		
D	HEAD_BLOCK	先頭	mobile-suit-gundam-seed-astray	機動戦士ガンダムSEED ASTRAY	0	standard	角川コミックス・エース	角川書店	978404	6	1,2,3	9784047135505,9784047135659,9784047136021	2003-03-20		9784041207031	592899	整合	2007	4	251	公式設定ファイル付き特装版　機動戦士ガンダムSEED　ASTRAY（1）	角川コミックス・エース	2003年03月20日	コミック	特装	
D	HEAD_BLOCK	先頭	tokimeki-tonight	ときめきトゥナイト	0	standard	りぼんマスコットコミックス	集英社	978408	30	1,2	9784088532479,9784088532578	1982-11		9784083010170	552240	整合	1995	13	206	ときめきトゥナイト（1）	りぼんマスコットコミックス	1982年11月	コミック		
D	HEAD_BLOCK	先頭	komike-douwa-zenshuu	コミケ童話全集	0	standard		KADOKAWA	978404	4	1,2	9784046020079,9784040650128	2017-11-24		9784040640006	538007	整合	2021	4	16	コミケ童話全集		2017年11月24日頃	単行本		
