kind	slug	title	our_max	our_nvols	miss_vol	isbn	date	in_seed2	truncated
TRAIL	seirei-mahou-ga-tsukaenai-munou-da-to-konyaku-haki-sareta-node-imouto-no-dorei-ni-naru-yori	精霊魔法が使えない無能だと婚約破棄されたので、義妹の奴隷になるより追放を選びました	4	4	5	9784088552736	2026年09月25日		
GAP	shin-jigokudou-reikai-tsuushin	新・地獄堂霊界通信	5	4	4	9784065363553	2024年10月07日		
TRAIL	shindemiro-to-iwareta-node-shinimashita	「死んでみろ」と言われたので死にました。	4	4	5	9784046854094	2025年12月16日頃		
TRAIL	shindemiro-to-iwareta-node-shinimashita	「死んでみろ」と言われたので死にました。	4	4	6	9784046601971	2026年07月17日頃		
GAP	shinsetsu-game-creator-den	真説ゲームクリエイター伝	5	4	3	9784098536580	2024年11月19日		
TRAIL	sora-no-neiro	空の音色	4	4	5	9784098734887	2026年08月07日		
TRAIL	surooraifu-ieyasu	スローライフ家康	4	4	5	9784088938806	2025年12月18日		
TRAIL	tensei-nihakobinin-no-isekai-kouryakuhou	転生荷運び人の異世界攻略法	4	4	5	9784253019224	2026年08月27日		
TRAIL	tsuihousareta-dekiaisareru-tabi-2-skill-o-te-ni-ireta-ore-ga-100-no-isekai-de-nishuume-musou	追放されるたびにスキルを手に入れた俺が、100の異世界で2周目無双	5	4	6	9784253018494	2026年07月27日		
GAP	tsuihousareta-dekiaisareru-tabi-2-skill-o-te-ni-ireta-ore-ga-100-no-isekai-de-nishuume-musou	追放されるたびにスキルを手に入れた俺が、100の異世界で2周目無双	5	4	3	9784253310055	2024年08月27日		
GAP	tsukiaenakute-ii-noni	付き合えなくていいのに	5	4	1	9784098536603	2024年11月19日		
TRAIL	vigilantem	ヴィジランテム	4	4	5	9784098636648	2025年12月26日		
TRAIL	witch-craft-works-extra	ウィッチクラフトワークスEXTRA	4	4	5	9784065444948	2026年08月06日		
TRAIL	yajikita-isekai-douchuuki	やじきた異世界道中記	4	4	5	9784253017466	2026年06月16日		
GAP	yoku-aru-fantasy-shousetsu-de-gakeppuchi-kisaki-to-shite-ikinokoru	よくあるファンタジー小説で崖っぷち妃として生き残る	5	4	4	9784046846594	2025年04月04日頃		
TRAIL	youjo-musou	幼女無双	4	4	5	9784824207524	2026年09月15日頃		
GAP	yuusha-ikkou-no-senzokui	勇者一行の専属医	5	4	4	9784088935690	2025年02月18日		
TRAIL	zenbu-kowashite-jigoku-de-aishite	ぜんぶ壊して地獄で愛して	5	4	6	9784758099332	2026年06月18日		
GAP	zenbu-kowashite-jigoku-de-aishite	ぜんぶ壊して地獄で愛して	5	4	3	9784758027779	2024年10月18日		
TRAIL	akutou-no-otou-sama-watashi-to-kekkon-shite-kudasai	悪党のお父様、私と結婚してください	3	3	4	9784046853264	2025年12月05日頃		
TRAIL	akutou-no-otou-sama-watashi-to-kekkon-shite-kudasai	悪党のお父様、私と結婚してください	3	3	5	9784046602428	2026年07月03日頃		
TRAIL	ao-to-kagerou	青と陽炎	3	3	4	9784065442241	2026年07月14日頃		
TRAIL	boku-no-ma-na-musume	ぼくの魔なむすめ	3	3	4	9784098636617	2025年12月26日		
TRAIL	boku-no-ma-na-musume	ぼくの魔なむすめ	3	3	5	9784098640843	2026年08月28日		
TRAIL	buta-kizoku-wa-mirai-o-kirihiraku-you-desu	豚貴族は未来を切り開くようです	3	3	4	9784824017086	2026年07月08日頃		
TRAIL	daisuki-na-hito-nanoni-sefure-keiyaku-musunjaimashita	大好きな人なのにセフレ契約結んじゃいました…	3	3	4	9784910582931	2026年08月06日頃		
TRAIL	doutei-yuusha-wa-nakayoku-shitai	童貞勇者は仲良くシたい	3	3	4	9784301005612	2026年06月05日		
TRAIL	eigyoubu-no-takasugi-san-wa-shinzou-ni-warui	営業部の高杉さんは心臓に悪い	3	3	4	9784592231066	2025年12月19日		
TRAIL	eigyoubu-no-takasugi-san-wa-shinzou-ni-warui	営業部の高杉さんは心臓に悪い	3	3	5	9784592231448	2026年08月20日		
TRAIL	eroteikaru-wizard-to-12-nin-no-hanayome	エロティカル・ウィザードと12人の花嫁	3	3	4	9784253019217	2026年08月27日		
TRAIL	gunshin-to-itsuwari-no-hanayome	軍神と偽りの花嫁	3	3	4	9784865182972	2026年07月10日頃		
TRAIL	hametsu-no-seijo-wa-unmei-no-otto-no-dekiai-kara-nogaretai	破滅の聖女は運命の夫の溺愛から逃れたい	3	3	4	9784832206342	2026年07月14日		
TRAIL	harumei	ハルメイ	3	3	4	9784065442142	2026年08月12日		Y
TRAIL	ikitoshi-ikeru	生きとし生ける	3	3	4	9784868050896	2025年12月05日		Y
TRAIL	inkya-gal-demo-ikigaritai	陰キャギャルでもイキがりたい!	3	3	4	9784825100138	2026年07月28日		
GAP	juusou-reijou-morenet	重装令嬢モアネット	4	3	2	9784046840394	2024年09月17日頃		
TRAIL	kingyoya-san-no-karisome-fuufu	金魚屋さんのかりそめ夫婦	3	3	4	9784041173367	2026年07月23日		
TRAIL	kirawaremono-no-tenisha-wa-demodotta-isekai-de-dekiai-dekiaisareru	嫌われ者の転移者は、出戻った異世界で溺愛される	3	3	4	9784045001482	2026年06月15日頃		
TRAIL	kokoro-o-tozashita-koushaku-kakka-to-konyaku-shita-hazu-nanoni-naze-taisetsu-ni-sarete-shimattemasu	心を閉ざした公爵閣下と婚約したはずなのに、なぜか大切にされてしまってます!	3	3	4	9784825000124	2026年07月31日頃		
TRAIL	konyaku-haki-o-manugareta-koushaku-reijou-wa-otto-no-ai-o-shinjirarenai	婚約破棄を免れた公爵令嬢は、夫の愛を信じられない	3	3	4	9784867782569	2026年08月25日		
TRAIL	konyaku-haki-sareta-karen-reijou-wa-teikoku-no-koushaku-kishi-sama-ni-dekiai-dekiaisareru	婚約破棄された可憐令嬢は、帝国の公爵騎士様に溺愛される	3	3	4	9784253018456	2026年07月27日		
TRAIL	korosaretara-zombie-ni-natta-node-shinka-shimakutte-musou-shiyou-to-omoimasu	殺されたらゾンビになったので、進化しまくって無双しようと思います	3	3	4	9784391168525	2026年09月04日頃		
TRAIL	ma-no-mono-tachi-wa-kuwadateru	魔のものたちは企てる	3	3	4	9784040765006	2026年07月08日		
TRAIL	maison-puana-no-7-nin-no-shokutaku	メゾンプアナの7人の食卓	3	3	4	9784253018111	2026年07月15日		
TRAIL	makizoe-de-isekai-ni-yobidasareta-no-de-sekaikan-mushi-shite-wagashi-tsukurimasu	巻き添えで異世界に喚び出されたので、世界観無視して和菓子作ります	3	3	4	9784098546923	2026年07月17日		
TRAIL	maougun-wa-white-kigyou	魔王軍はホワイト企業	3	3	4	9784074636976	2026年07月29日頃		
TRAIL	maougun-wa-white-kigyou	魔王軍はホワイト企業	3	3	5	9784074637058	2026年07月29日頃		
TRAIL	michika-to-mari	みちかとまり	3	3	4	9784065435861	2026年05月22日		
TRAIL	miyu-chan-wa-zutto-tomodachi	みゆちゃんはずっと友達	3	3	4	9784048117258	2025年12月05日頃		
TRAIL	murikon	ムリ婚。	3	3	4	9784910582924	2026年07月17日頃		
TRAIL	oinochi-choudai	おいのち頂戴!	3	3	4	9784049522822	2026年06月26日頃		
TRAIL	omori	OMORI	3	3	4	9784065445211	2026年08月21日		Y
GAP	otokoun-ga-ii-rank-nanode-isekai-no-yamiochi-kami-sama-ni-metoraremashita	男運がEランクなので異世界の闇落ち神様に娶られました	5	3	3	9784776755272	2024年11月09日		
TRAIL	peak-out	ピークアウト	4	3	5	9784801990616	2026年09月01日		
GAP	peak-out	ピークアウト	4	3	2	9784801984592	2024年10月01日		
TRAIL	saint-seiya-kaiou-saiki-riraizu-of-poseidon	聖闘士星矢海皇再起RERISE OF POSEIDON	3	3	4	9784253017510	2026年06月19日		
TRAIL	san-jikisou-yami-baito	SAN値直葬!闇バイト	3	3	4	9784832297449	2026年08月27日		
TRAIL	sengoku-kaijuuki-raigora	戦国怪獣記ライゴラ	3	3	4	9784253018364	2026年10月20日		
TRAIL	shigure-senpai-no-unmei-no-hito	時雨先輩の運命の人	3	3	4	9784098732272	2025年12月25日		
TRAIL	sukitte-itta-no-omae-darouga	好きって言ったのお前だろうが!	3	3	4	9784799778227	2026年06月19日		
GAP	supaidaaman-kizuna	スパイダーマン:絆	4	3	2	9784088841779	2024年10月04日		
TRAIL	surikomitsu	すりこみっ!	3	3	4	9784253017619	2026年06月19日		
TRAIL	suzuki-kun-no-teinei-na-seikatsu	寿々木君のていねいな生活	3	3	4	9784592222545	2026年08月05日		
TRAIL	tei-taion-otoko-ni-natsukaremashita	低体温男子になつかれました。	3	3	4	9784302123797	2026年08月24日頃		
TRAIL	toki-sensei-wa-kigaetai	時先生は着替えたい	3	3	4	9784537174021	2026年06月09日		
TRAIL	toki-sensei-wa-kigaetai	時先生は着替えたい	3	3	5	9784537174151	2026年07月29日		
TRAIL	tsundere-na-watashi-ga-kawaii-nante-shouki-desu-ka	ツンデレなわたくしが可愛いなんて正気ですか?	3	3	4	9784046603494	2026年08月17日頃		
TRAIL	ultraman-along-came-a-spider-man	ウルトラマン:アロング・ケイム・ア・スパイダーマン	3	3	4	9784098640522	2026年07月30日		
TRAIL	uragirareta-akutoku-joou-youjo-ni-natte-reiketsu-koutei-ni-hirowareru	裏切られた悪徳王女、幼女になって冷血皇帝に拾われる	3	3	4	9784408642390	2026年06月11日頃		
TRAIL	3-gatsu-no-hekireki	3月の霹靂	2	2	3	9784592222293	2026年07月03日		
TRAIL	aisare-kouhi-no-yuuutsu	愛され皇妃のゆううつ	2	2	3	9784592231509	2026年08月05日		
TRAIL	aka-no-kekkon	赤の結婚	2	2	3	9784098732197	2025年12月25日		
TRAIL	aka-no-kekkon	赤の結婚	2	2	4	9784098734061	2026年06月26日		
GAP	asagiiro-no-saudaaji	あさぎ色のサウダージ	3	2	2	9784041168837	2025年11月26日頃		
TRAIL	bokura-no-ai-wa-kimochiwarui	僕らのアイは気持ち悪い	2	2	3	9784758098373	2026年06月18日		
TRAIL	chouno-senpai-wa-oyogasetai	蝶乃センパイは泳がせたい!	2	2	3	9784832206298	2026年07月01日		
TRAIL	danchou-sama-no-amai-yuuwaku	団長様の甘い誘惑	2	2	3	9784065434956	2026年08月28日		
TRAIL	danzai-sareta-akuyaku-reijou-desu-pan-o-yaitara-seijo-ni-job-change-shimashita	断罪された悪役令嬢ですが、パンを焼いたら聖女にジョブチェンジしました!?	2	2	3	9784045001710	2026年07月01日頃		
GAP	dou-ganbattemo-etchi-ni-natchau-osananajimi	どう頑張ってもHになっちゃう幼なじみ	3	2	2	9784065373040	2024年10月18日		
TRAIL	douyara-ore-wa-imadoki-gal-na-toshiue-osananajimi-kara-gekiomo-kanjou-o-mukerarete-iru-rashii	どうやら俺は今どきギャルな歳上幼馴染から激重感情を向けられているらしい	2	2	3	9784801990111	2026年07月16日		
TRAIL	dragon-ball-super-divers-let-s-super-dive	ドラゴンボールスーパーダイバーズ-レッツ!スーパーダイブ!!-	2	2	3	9784088851440	2026年08月04日		
TRAIL	fancy-kakumei	ファンシー革命	2	2	3	9784045001130	2026年06月15日頃		
TRAIL	hanamaru-gacen-meshi	はなまるゲーセン飯!!	2	2	3	9784832210462	2026年09月07日		
TRAIL	hazure-joou-desu-konsei-wa-taikou-denka-ni-aisarete-imasu	ハズレ王女ですが、今世は大公殿下に愛されています	2	2	3	9784046856784	2026年07月17日頃		
TRAIL	hazure-joou-desu-konsei-wa-taikou-denka-ni-aisarete-imasu	ハズレ王女ですが、今世は大公殿下に愛されています	2	2	4	9784046856791	2026年07月17日頃		
TRAIL	himitsu-houjin-desu-meikaa	秘密法人デスメイカー	2	2	3	9784253017800	2026年06月26日		
TRAIL	hinata-to-hikari	ひなたとひかり	2	2	3	9784065441015	2026年07月09日		
TRAIL	houkago-gakari	ほうかごがかり	2	2	3	9784041170786	2026年08月25日頃		
TRAIL	imouto-ni-subete-o-ubawareta-reijou-wa-konyakusha-no-uragiri-o-shiri-kaiki-suru	妹にすべてを奪われた令嬢は婚約者の裏切りを知り回帰する	2	2	3	9784391168426	2026年08月07日頃		
TRAIL	inuta-san	犬田さん	2	2	3	9784301005902	2026年06月22日		
TRAIL	jiraikei-kareshi-suzu-kun	地雷系彼氏すずくん	4	2	5	9784801990876	2026年09月16日		
GAP	jiraikei-kareshi-suzu-kun	地雷系彼氏すずくん	4	2	3	9784801984509	2024年09月17日		
TRAIL	kanoyo-no-kemono-ga-miru-yume-wa	彼の世の獣が見る夢は	2	2	3	9784253018142	2026年07月15日		
TRAIL	kao-ni-denai-kashiwada-san-to-kao-ni-deru-oota-kun-2024	顔に出ない柏田さんと顔に出る太田君+	2	2	3	9784040761886	2025年12月08日		
TRAIL	kareshi-ga-hoshikatta	彼氏が欲しかった	2	2	3	9784801990265	2026年07月27日		
TRAIL	katainaka-no-otsu-san-kensei-ni-naru-gaiden-hajimari-no-mahou-kenshi	片田舎のおっさん、剣聖になる外伝はじまりの魔法剣士	2	2	3	9784301006930	2026年08月06日		
TRAIL	katainaka-no-otsu-san-kensei-ni-naru-gaiden-ryuu-souken-no-kiseki	片田舎のおっさん、剣聖になる外伝竜双剣の軌跡	2	2	3	9784301006008	2026年06月26日		
TRAIL	kawaii-wa-kane-nari	カワイイは金なり	2	2	3	9784821111954	2026年06月17日		
TRAIL	kawaisou-na-kimi-wa-boku-dake-no-amayaka-na-kizu	可哀想な君は僕だけの甘やかな傷	2	2	3	9784403680588	2026年06月01日		
GAP	kawaisou-na-kimi-wa-boku-dake-no-amayaka-na-kizu	可哀想な君は僕だけの甘やかな傷	2	2	0	9784403669903	2025年06月02日	Y	
TRAIL	kidai-no-akujo-sandome-no-jinsei-de-musai-munou-o-tanoshimu	稀代の悪女、三度目の人生で【無才無能】を楽しむ	2	2	3	9784301005834	2026年06月11日		
TRAIL	kimi-ga-mata-kakidasu-sen	君がまた描きだす線	2	2	3	9784396751098	2026年08月07日		
TRAIL	koi-ni-naru-to-wa-kiitenai	恋になるとは聞いてない	2	2	3	9784098734757	2026年07月24日		
TRAIL	koori-no-koutei-no-torikago-no-naka-de	氷の皇帝の鳥籠の中で	2	2	3	9784046601032	2026年08月17日頃		
TRAIL	kyuujou-no-charlotte	球場のシャーロット	2	2	3	9784832206410	2026年08月03日		
TRAIL	meiou-no-zakuro	冥王の柘榴	2	2	3	9784253017527	2026年07月08日		
TRAIL	mobile-suit-crossbone-gundam-zeeroibaa	機動戦士クロスボーン・ガンダムゼーロイバー	2	2	3	9784041175781	2026年06月25日		
TRAIL	mongaata-no-tabibito-yo	モンガータの旅人よ	2	2	3	9784049522549	2026年08月12日頃		
TRAIL	mou-yamete-kaifuku-shinaide-kenja-sama	もうやめて回復しないで賢者様!	2	2	3	9784253018395	2026年07月17日		
TRAIL	muyou-no-ouji-wa-nishi-ni-muki	無用の皇子は西に向き	2	2	3	9784334110543	2026年07月17日頃		
GAP	nezumi-royale	ねずみロワイアル	3	2	2	9784065373071	2024年10月18日		
TRAIL	okazari-seijo-no-hazu-ga-shin-no-chikara-ni-mezameta-you-desu	お飾り聖女のはずが、真の力に目覚めたようですthe comic	2	2	3	9784800017864	2026年07月15日		
GAP	onikogi	オニコギ	3	2	1	9784864681995	2023年10月05日頃		
TRAIL	ore-no-choukyou-skill-ga-nanka-hen	俺の調教スキルがなんか変	2	2	3	9784575862430	2026年07月09日		
TRAIL	ore-o-dame-ni-suru-yuki-chan-sensee	俺をダメにするユキちゃんせんせー	2	2	3	9784801990760	2026年09月16日		
TRAIL	ore-o-dame-ni-suru-yuki-chan-sensee	俺をダメにするユキちゃんせんせー	2	2	4	9784801990777	2026年09月16日		
TRAIL	oshi-no-imouto-ni-tensei-shite-shimatta-node-saikyou-no-akujo-ni-natte-onii-sama-o-dokusen-suru	推しの妹に転生してしまったので、最凶の悪女になってお兄様を独占することにいたします	2	2	3	9784253017787	2026年06月26日		
TRAIL	room-tours	ルーム・ツアーズ	2	2	3	9784592222392	2026年07月03日		
TRAIL	rukkarie-no-kawarimono	ルッカリエの変わり者	2	2	3	9784088940403	2025年12月18日		
TRAIL	ryuu-ga-yonda-musume	竜が呼んだ娘	2	2	3	9784065441435	2026年07月09日		
TRAIL	ryuujin-no-musume	龍神の娘	2	2	3	9784301006350	2026年07月10日		
TRAIL	saint-mariya	聖闘士真理矢	2	2	3	9784253017381	2026年06月19日		
TRAIL	seinaru-kago-mochi-reijou-wa-kishi-o-mezashite-iru-node-seijo-niwa-narimasen	聖なる加護持ち令嬢は、騎士を目指しているので聖女にはなりません。	2	2	3	9784801991064	2026年10月07日		
TRAIL	sekai-o-sukutta-saikyou-yuusha-ni-stalker-dekiaisareru-mura-musume-no-hanashi	世界を救った最強勇者にストーカーされる村娘の話	2	2	3	9784867949306	2026年04月01日頃		
TRAIL	shachou-ga-watashi-o-daku-wake	社長が私を抱く理由	2	2	3	9784864957809	2025年12月23日		
TRAIL	shachou-ga-watashi-o-daku-wake	社長が私を抱く理由	2	2	4	9784864958257	2026年09月25日		
TRAIL	shibou-kakutei-heika-o-sukuitai-noni-honnin-ga-dekiai-de-jama-shitekimasu	死亡確定陛下を救いたいのに、本人が溺愛で邪魔してきます!	2	2	3	9784065432440	2026年06月30日		
TRAIL	shinigami-koujo-no-kekkon	死神皇女の結婚	2	2	3	9784800016805	2025年12月15日		
TRAIL	shiomi-kun-no-kyuutoushitsu-gohan	シオミくんの給湯室ごはん	2	2	3	9784253018937	2026年08月17日		
TRAIL	shokei-flag-mansai-no-kiraware-ouji-no-yarinaoshi	処刑フラグ満載の嫌われ皇子のやり直し	2	2	3	9784758099561	2026年06月26日		
TRAIL	shoujo-manga-nara-kanawanai-koi	少女マンガなら叶わない恋	2	2	3	9784799779323	2026年08月20日		
TRAIL	shutokou-esu-pii-eru-zero	首都高SPLゼロ	2	2	3	9784065438435	2026年07月17日		
TRAIL	sunao-janai-noha-heart-no-sei	素直じゃないのはハートのせい	2	2	3	9784098734818	2026年07月09日		
TRAIL	tobenai-usagi-to-kami-no-shima	跳べないウサギと神の島	2	2	3	9784832210387	2026年07月07日		
GAP	tokyo-saitei-saiaku-saikou	東京最低最悪最高!	3	2	2	9784098634149	2025年05月12日		
TRAIL	toudaimori-to-kamome-no-ko	灯台守とかもめの子	2	2	3	9784813034858	2026年08月03日		
TRAIL	unmei-no-noroware-ouji-to-mahou-gakkou-de-futatabi-koi-ni-ochiru	運命の呪われ王子と、魔法学校で再び恋に落ちる	2	2	3	9784065444481	2026年08月28日		
TRAIL	urakata-de-support-shiteta-geinou-ikka-o-tsuihousareta-sareta-boku-wa-futsuu-no-seishun-o-ouka	裏方でサポートしてた芸能一家を追放された僕は、普通の青春を謳歌したい。	2	2	3	9784301005599	2026年06月05日		
TRAIL	uruwashi-no-koutei-heika-no-tsugai-ni-erabarete-shimatta-no-desu-mada-shigoto-ga-shitai-node	麗しの皇帝陛下の番に選ばれてしまったのですが、まだ仕事がしたいので秘密です!	2	2	3	9784824017673	2026年08月08日頃		
TRAIL	usagi-wa-kaku-katariki	うさぎはかく語りき	2	2	3	9784832206403	2026年08月03日		
TRAIL	uso-kareshi-demo-iikara-tonikaku-shitai-mashiro-chan	嘘彼氏でもいいからとにかくシたいましろちゃん	2	2	3	9784866755120	2026年07月15日頃		
GAP	watashi-ni-ai-o-sakebasete	私に愛を叫ばせて	3	2	2	9784088430607	2024年11月25日		
TRAIL	watashi-o-oidasu-nowa-ii-desukedo-kono-ie-no-kusuri-tsukutta-no-zenbu-watashi-desu-yo	私を追い出すのはいいですけど、この家の薬作ったの全部私ですよ?	2	2	3	9784434364952	2025年12月24日頃		
TRAIL	watashi-o-oidasu-nowa-ii-desukedo-kono-ie-no-kusuri-tsukutta-no-zenbu-watashi-desu-yo	私を追い出すのはいいですけど、この家の薬作ったの全部私ですよ?	2	2	4	9784434364969	2026年06月30日頃		
TRAIL	white-night-bitter-porno	ホワイトナイトビターポルノ	2	2	3	9784796418263	2026年06月10日		
TRAIL	yamabito-ga-kataru-fushigi-na-hanashi-sankai-shu	山人が語る不思議な話 山怪朱	2	2	3	9784098636563	2025年12月26日		
TRAIL	yan-senpai-wa-hitori-de-ikite-ikenai	ヤン先輩はひとりで生きていけない	2	2	3	9784301006916	2026年08月06日		
