stem	title	route	ei	etype	label	imprint	number	kind	main_prefix	publisher	prev_num	prev_date	prev_isbn	next_num	next_date	next_isbn	ed_isbn_min	ed_isbn_max	have_n	have_min	have_max
gensou-tairiku	幻想大陸	seed4	0	standard	通常版	ギャグ王コミックス	4	MID	9784870	エニックス	2	1996-07-12	9784870256255	6	1998-04	9784870252561	9784870252561	9784870256255	3	1	6
gensou-tairiku	幻想大陸	seed4	0	standard	通常版	ギャグ王コミックス	5	MID	9784870	エニックス	2	1996-07-12	9784870256255	6	1998-04	9784870252561	9784870252561	9784870256255	3	1	6
ai-1995	愛	overrides	0	standard	通常版	アクションコミックス	1	LEAD	9784575	双葉社				2	1995-06	9784575933994	9784575933994	9784575933994	1	2	2
mobile-suit-gundam-moon-crisis	機動戦士ガンダムムーンライトクライシス	seed4	0	standard	通常版	Media comix	2	MID	9784073	メディアワークス	1	1995-01	9784073024804	3	1998-01-15	9784073077091	9784073024804	9784073077091	2	1	3
kinpeibai-watanabe-1995	金瓶梅	seed4	0	standard	通常版	ナイト・コミックス	4	MID	9784575	双葉社	3	1997-01	9784575934847	5	1997-04	9784575934977	9784575934168	9784575941098	9	1	13
kinpeibai-watanabe-1995	金瓶梅	seed4	0	standard	通常版	ナイト・コミックス	9	MID	9784575	双葉社	8	1999-05	9784575936230	12	2007-06	9784575940985	9784575934168	9784575941098	9	1	13
kinpeibai-watanabe-1995	金瓶梅	seed4	0	standard	通常版	ナイト・コミックス	10	MID	9784575	双葉社	8	1999-05	9784575936230	12	2007-06	9784575940985	9784575934168	9784575941098	9	1	13
kinpeibai-watanabe-1995	金瓶梅	seed4	0	standard	通常版	ナイト・コミックス	11	MID	9784575	双葉社	8	1999-05	9784575936230	12	2007-06	9784575940985	9784575934168	9784575941098	9	1	13
koukoukyoushimonogatari	高校教師物語	seed4	0	standard	通常版	TSUKASA-COMICS	1	LEAD	9784887	司書房				2	1995-12-25	9784887250727	9784887250727	9784887250727	1	2	2
makai-densetsu	魔界伝説	seed4	0	standard	通常版	ラポートコミックス	1	LEAD	9784897	ラポート				2	1995-01	9784897991559	9784897991559	9784897991559	1	2	2
comic-cue	Comic cue	seed4	0	standard	通常版		1	LEAD	9784872	イースト・プレス				2	1996-01		9784872570984	9784872570984	2	2	3
double-call	Double call	canon:volumes	0	standard	通常版	Gust comic	2	MID	9784756	ラポート	1	1996-11-08	9784756703972	4	1998-11-10	9784756712189	9784756703972	9784756712851	3	1	5
double-call	Double call	canon:volumes	0	standard	通常版	Gust comic	3	MID	9784756	ラポート	1	1996-11-08	9784756703972	4	1998-11-10	9784756712189	9784756703972	9784756712851	3	1	5
holy-maruo-1996	Holy	seed4	0	standard	通常版	ホラーコミック傑作選	1	LEAD	9784041	角川書店				2	1996-08	9784041994016	9784041994016	9784041994016	1	2	2
perfect-angel-lip	Perfectエンジェルリップ	seed4	0	standard	通常版	バーガーSCスペシャル	1	LEAD	9784796	スコラ				2	1996-09-28	9784796243902	9784796243902	9784796244008	2	2	4
perfect-angel-lip	Perfectエンジェルリップ	seed4	0	standard	通常版	バーガーSCスペシャル	3	MID	9784796	スコラ	2	1996-09-28	9784796243902	4	1996-11-29	9784796244008	9784796243902	9784796244008	2	2	4
premium	Premium	seed4	0	standard	通常版	バーガーSCデラックス	1	LEAD	9784796	スコラ				3	1996-07-29	9784796243810	9784796243810	9784796243865	2	3	4
premium	Premium	seed4	0	standard	通常版	バーガーSCデラックス	2	LEAD	9784796	スコラ				3	1996-07-29	9784796243810	9784796243810	9784796243865	2	3	4
aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	seed4	0	standard	通常版	SPコミックス	2	MID	9784845	リイド社	1	1996-05	9784845813889	3	1997-02	9784845813629	9784845813629	9784845813919	4	1	6
aan-kremlin-iq200-no-soap-story	あぁん・クレムリン　IQ200のソープ・ストーリー	seed4	0	standard	通常版	SPコミックス	4	MID	9784845	リイド社	3	1997-02	9784845813629	5	1997-11	9784845813902	9784845813629	9784845813919	4	1	6
evangelion-anthology-comic	エヴァンゲリオン・アンソロジィコミック	seed4	0	standard	通常版	A-collection	1	LEAD	9784896	ムービック				2	1996-08	9784896012507	9784896012507	9784896012675	3	2	4
saurus-no-mini-yonku-super-tekunikku	ザウルスのミニ四駆スーパーテクニック	seed4	0	standard	通常版	ワンダーライフスペシャル	1	LEAD	9784091	小学館				2	1996-08	9784091025456	9784091025456	9784091025456	1	2	2
choco-banana	チョコバナナ	seed4	0	standard	通常版		1	LEAD	9784584	サマープロジェクト				3	1996-04-15	9784584215081	9784584215081	9784900700970	14	3	16
choco-banana	チョコバナナ	seed4	0	standard	通常版		2	LEAD	9784584	サマープロジェクト				3	1996-04-15	9784584215081	9784584215081	9784900700970	14	3	16
premier	プレミア	canon:volumes	0	standard	通常版	バーガーSC	3	MID	9784796	スコラ	2	1996-06-29	9784796243803	5	1996-09-28	9784796243919	9784796243797	9784796243957	4	1	6
premier	プレミア	canon:volumes	0	standard	通常版	バーガーSC	4	MID	9784796	スコラ	2	1996-06-29	9784796243803	5	1996-09-28	9784796243919	9784796243797	9784796243957	4	1	6
noroi-no-shoutaijou	呪いの招待状	seed4	0	standard	通常版	スコラLC	4	MID	9784796	スコラ	3	1997-09-16	9784796288255	9	2004-09-17	9784821181056	9784796287470	9784821182879	6	1	11
noroi-no-shoutaijou	呪いの招待状	seed4	0	standard	通常版	スコラLC	5	MID	9784796	スコラ	3	1997-09-16	9784796288255	9	2004-09-17	9784821181056	9784796287470	9784821182879	6	1	11
noroi-no-shoutaijou	呪いの招待状	seed4	0	standard	通常版	スコラLC	6	MID	9784796	スコラ	3	1997-09-16	9784796288255	9	2004-09-17	9784821181056	9784796287470	9784821182879	6	1	11
noroi-no-shoutaijou	呪いの招待状	seed4	0	standard	通常版	スコラLC	7	MID	9784796	スコラ	3	1997-09-16	9784796288255	9	2004-09-17	9784821181056	9784796287470	9784821182879	6	1	11
noroi-no-shoutaijou	呪いの招待状	seed4	0	standard	通常版	スコラLC	8	MID	9784796	スコラ	3	1997-09-16	9784796288255	9	2004-09-17	9784821181056	9784796287470	9784821182879	6	1	11
shitsurakuen-1996	失楽園	seed4	0	standard	通常版		3	MID	9784893	ふゅーじょんぷろだくと	2	1996-11	9784893931870	5	1997-05-23	9784893932006	9784893931849	9784893932075	5	1	7
shitsurakuen-1996	失楽園	seed4	0	standard	通常版		4	MID	9784893	ふゅーじょんぷろだくと	2	1996-11	9784893931870	5	1997-05-23	9784893932006	9784893931849	9784893932075	5	1	7
oku-sama-hi-no-youjin	奥様火の用心!	seed4	0	standard	通常版	アクションコミックス	1	LEAD	9784575	双葉社				2	1996-09	9784575934649	9784575934649	9784575934649	1	2	2
miboujin-wa-ogenkijirushi	未亡人はお元気印	seed4	0	standard	通常版	Nichibun comics	1	LEAD	9784537	日本文芸社				2	1996-01	9784537096279	9784537096279	9784537096682	3	2	4
nekokko-club	猫っこ倶楽部	seed4	0	standard	通常版	スコラLC	1	LEAD	9784796	スコラ				2	1996-11-16	9784796287562	9784796287562	9784796288606	6	2	7
12-no-kekkon-monogatari	12の結婚物語	seed4	0	standard	通常版		1	LEAD	9784063	講談社				2	1997-02-13	9784063197648	9784063197648	9784063198546	5	2	6
l-gion	LÉGION	seed4	0	standard	通常版	Bunkasha comics young teioh series	1	LEAD	9784821	ぶんか社				3	1997-06	9784821195756	9784821195756	9784821195756	1	3	3
l-gion	LÉGION	seed4	0	standard	通常版	Bunkasha comics young teioh series	2	LEAD	9784821	ぶんか社				3	1997-06	9784821195756	9784821195756	9784821195756	1	3	3
pet-boy-s	Pet-boy's	seed4	0	standard	通常版	Tsukasa comics	1	LEAD	9784812	司書房				2	1997-12	9784812800980	9784812800980	9784812800980	1	2	2
kaishain-no-merodii	かいしゃいんのメロディー	seed4	0	standard	通常版	Bamboo comics	3	MID	9784812	竹書房	2	1997-09	9784812451434	5	2000-06-27	9784812454077	9784812451434	9784812458297	4	2	7
kaishain-no-merodii	かいしゃいんのメロディー	seed4	0	standard	通常版	Bamboo comics	4	MID	9784812	竹書房	2	1997-09	9784812451434	5	2000-06-27	9784812454077	9784812451434	9784812458297	4	2	7
hajime-ningen-gon	はじめ人間ゴン	seed4	0	standard	通常版		6	MID	9784052	学習研究社	5			7			9784052009280	9784052009280	6	1	7
manga-houritsu-no-nukeana	マンガ法律の抜け穴	seed4	0	standard	通常版		4	MID	9784426	自由国民社	3	1997-06	9784426270001	5	1998-04	9784426289003	9784426254018	9784426325015	8	1	12
manga-houritsu-no-nukeana	マンガ法律の抜け穴	seed4	0	standard	通常版		9	MID	9784426	自由国民社	8	2000-02-15	9784426289027	12			9784426254018	9784426325015	8	1	12
manga-houritsu-no-nukeana	マンガ法律の抜け穴	seed4	0	standard	通常版		10	MID	9784426	自由国民社	8	2000-02-15	9784426289027	12			9784426254018	9784426325015	8	1	12
manga-houritsu-no-nukeana	マンガ法律の抜け穴	seed4	0	standard	通常版		11	MID	9784426	自由国民社	8	2000-02-15	9784426289027	12			9784426254018	9784426325015	8	1	12
jinjuu-houretsuden	仁獣芳烈伝	seed4	0	standard	通常版	いち好き・コミックス	11	MID	9784887	冬水社	10	2000-01	9784887413528	12	2000-06	9784887413870	9784887411487	9784887414068	12	1	13
houshin-kenbunroku	封神見聞録	seed4	0	standard	通常版		1	LEAD	9784931	ノアール出版				2	1997-09	9784931396166	9784931396166	9784931396685	12	2	13
keishichou-0-ka-no-onna	警視庁0課の女	seed4	0	standard	通常版	SPコミックス	1	LEAD	9784845	リイド社				6	1997-04	9784845809950	9784845809950	9784845809950	1	6	6
keishichou-0-ka-no-onna	警視庁0課の女	seed4	0	standard	通常版	SPコミックス	2	LEAD	9784845	リイド社				6	1997-04	9784845809950	9784845809950	9784845809950	1	6	6
keishichou-0-ka-no-onna	警視庁0課の女	seed4	0	standard	通常版	SPコミックス	3	LEAD	9784845	リイド社				6	1997-04	9784845809950	9784845809950	9784845809950	1	6	6
keishichou-0-ka-no-onna	警視庁0課の女	seed4	0	standard	通常版	SPコミックス	4	LEAD	9784845	リイド社				6	1997-04	9784845809950	9784845809950	9784845809950	1	6	6
keishichou-0-ka-no-onna	警視庁0課の女	seed4	0	standard	通常版	SPコミックス	5	LEAD	9784845	リイド社				6	1997-04	9784845809950	9784845809950	9784845809950	1	6	6
chuchu-hunter	Chu❤chuハンター	seed4	0	standard	通常版	マンサンコミックス	1	LEAD	9784408	実業之日本社				2	1998-01	9784408164236	9784408164236	9784408164762	2	2	3
crash-junky-spirit	Crash junky × spirit	seed4	0	standard	通常版	Gust comic	1	LEAD	9784756	桜桃書房				2	1998-02-10	9784756704924	9784756704924	9784756705211	2	2	3
generous-kiss	GENEROUS KISS	seed4	0	standard	通常版	GUST COMICS	1	LEAD	9784756	桜桃書房				2	1998-12	9784756712219	9784756712219	9784756712738	3	2	6
generous-kiss	GENEROUS KISS	seed4	0	standard	通常版	GUST COMICS	3	MID	9784756	桜桃書房	2	1998-12	9784756712219	4	1999-03-15	9784756712455	9784756712219	9784756712738	3	2	6
generous-kiss	GENEROUS KISS	seed4	0	standard	通常版	GUST COMICS	5	MID	9784756	桜桃書房	4	1999-03-15	9784756712455	6	1999-09	9784756712738	9784756712219	9784756712738	3	2	6
kirikiritei-no-buraun-sensei	きりきり亭のぶら雲先生	overrides	0	standard	通常版	バーズコミックス	3	MID	9784344	幻冬舎	2	1998-11-16	9784796297479	6	2002-02-23	9784344800304	9784344800304	9784796297479	6	1	9
kirikiritei-no-buraun-sensei	きりきり亭のぶら雲先生	overrides	0	standard	通常版	バーズコミックス	4	MID	9784344	幻冬舎	2	1998-11-16	9784796297479	6	2002-02-23	9784344800304	9784344800304	9784796297479	6	1	9
kirikiritei-no-buraun-sensei	きりきり亭のぶら雲先生	overrides	0	standard	通常版	バーズコミックス	5	MID	9784344	幻冬舎	2	1998-11-16	9784796297479	6	2002-02-23	9784344800304	9784344800304	9784796297479	6	1	9
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	1	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	2	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	3	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	4	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	5	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	6	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	7	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	8	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	9	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	10	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	11	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	12	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	13	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	14	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	15	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	16	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	17	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	18	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
saakitto-no-ookami-2	サーキットの狼Ⅱ	seed4	0	standard	通常版	MCCコミックス	19	LEAD	9784944	マインドカルチャーセンター				20	1998-03	9784944017409	9784944017317	9784944017829	21	20	40
papa-no-kokoro	パパのココロ	seed4	0	standard	通常版		1	LEAD	9784574	婦人生活社				2	1998-04	9784574000819	9784574000819	9784574000819	1	2	2
bolt-and-nut	ボルト＆ナット	canon:volumes	0	standard	通常版	Neko mook	2	MID	9784777	ネコ・パブリッシング	1	1999-02	9784873665344	4	1998-04	9784873665153	9784777000593	9784873668543	16	1	18
bolt-and-nut	ボルト＆ナット	canon:volumes	0	standard	通常版	Neko mook	3	MID	9784777	ネコ・パブリッシング	1	1999-02	9784873665344	4	1998-04	9784873665153	9784777000593	9784873668543	16	1	18
la-vie-en-rose-1998	ラヴィアンローズ	seed4	0	standard	通常版	プリンセスコミックスデラックス	1	LEAD	9784253	秋田書店				2	1998-04-20	9784253153652	9784253153652	9784253153652	1	2	2
kandouou-rendetsu	感動王列伝	seed4	0	standard	通常版	少年サンデーコミックス	1	LEAD	9784091	小学館				2	1998-07-15	9784091254122	9784091254122	9784091254139	2	2	3
gokuraku-houshinden	極楽封神伝	seed4	0	standard	通常版	エーピーセレクション	1	LEAD	9784938	ハイランド				3	1998-11	9784938827939	9784938827939	9784938827939	1	3	3
gokuraku-houshinden	極楽封神伝	seed4	0	standard	通常版	エーピーセレクション	2	LEAD	9784938	ハイランド				3	1998-11	9784938827939	9784938827939	9784938827939	1	3	3
inukko-club	犬っこ倶楽部	seed4	0	standard	通常版	スコラLC	1	LEAD	9784796	スコラ				6	1998-09-16	9784796288873	9784796288873	9784796289122	2	6	7
inukko-club	犬っこ倶楽部	seed4	0	standard	通常版	スコラLC	2	LEAD	9784796	スコラ				6	1998-09-16	9784796288873	9784796288873	9784796289122	2	6	7
inukko-club	犬っこ倶楽部	seed4	0	standard	通常版	スコラLC	3	LEAD	9784796	スコラ				6	1998-09-16	9784796288873	9784796288873	9784796289122	2	6	7
inukko-club	犬っこ倶楽部	seed4	0	standard	通常版	スコラLC	4	LEAD	9784796	スコラ				6	1998-09-16	9784796288873	9784796288873	9784796289122	2	6	7
