# カタカナ題の英語綴りslug候補(AI生成+Web検証780件・★未適用)。 workflow 2026-06-05。
key	title	hepburn	en_slug	status
qid:Q11272755|name:フェアプレイズ	フェアプレイズ	genso-sekai-eiyu-retsuden-fea-pureizu	fair-plays	unresolved
qid:Q11273243|name:ステルス×メイツ	ステルス×メイツ	suterusu-meitsu	stealth-mates	ai_high
qid:Q11273256|name:インターフェロン	インターフェロン	intaaferon	interferon	ai_high
qid:Q11273356|name:マイピュアレディー	マイピュアレディー	mai-pyua-redii	my-pure-lady	ai_high
qid:Q11273389|name:サクラサケ	サクラサケ	sakura-sake	KEEP_HEPBURN	keep_hepburn
qid:Q11273389|name:ポルノ・タトゥー	ポルノ・タトゥー	poruno-tatou	porno-tattoo	ai_high
qid:Q11273889|name:ミュータント・タートルズ	ミュータント・タートルズ	myutanto-taatoruzu	mutant-turtles	ai_high
qid:Q11274142|name:ザ・シニア	ザ・シニア	za-shinia	the-senior	ai_high
qid:Q11274175|name:ゴロロ	ゴロロ	gororo	KEEP_HEPBURN	keep_hepburn
qid:Q11274175|name:ゴロロ mamonogatari	ゴロロ mamonogatari	gororo-mamonogatari	gororo-mamonogatari	ai_low
qid:Q11274219|name:ウォーターガールズ	ウォーターガールズ	uotaa-gaaruzu	water-girls	ai_high
qid:Q11274419|name:ナイショバナシ。	ナイショバナシ。	naishobanashi	KEEP_HEPBURN	keep_hepburn
qid:Q11274553|name:ドロップ・シーカーズ	ドロップ・シーカーズ	doroppu-shiikaazu	drop-seekers	ai_high
qid:Q11274592|name:スゲエ	スゲエ	sugee	KEEP_HEPBURN	keep_hepburn
qid:Q11274761|name:デイジー❤Magic	デイジー❤Magic	deijii-magic	daisy-magic	ai_high
qid:Q11274881|name:ADボーイ	ADボーイ	ad-boi	ad-boy	ai_high
qid:Q11274881|name:THE MOMOTAROHスペシャル	THE MOMOTAROHスペシャル	za-momotaro-supesharu	the-momotaroh-special	ai_high
qid:Q11274881|name:ターキージャンキー	ターキージャンキー	taakii-jankii	turkey-junkie	ai_high
qid:Q11274926|name:スリー・サーティーズ	スリー・サーティーズ	surii-saateiizu	three-thirties	ai_high
qid:Q11274926|name:バツッ!!|sub:待機妻物語	バツッ!!	batsutsu	KEEP_HEPBURN	keep_hepburn
qid:Q11275209|name:ラジコンキッド	ラジコンキッド	rajikon-kiddo	radio-control-kid	ai_high
qid:Q11275808|name:オジバディ!!	オジバディ!!	oji-badi	KEEP_HEPBURN	keep_hepburn
qid:Q11275808|name:ピクニック・ロード	ピクニック・ロード	pikunikku-rodo	picnic-road	ai_high
qid:Q11276101|name:ナヴァグラハ	ナヴァグラハ	navaguraha	navagraha	ai_high
qid:Q11276101|name:マビノ×スタイル	マビノ×スタイル	mabino-sutairu	mabino-style	web_confirmed
qid:Q11276104|name:GO GO!ゴージャス	GO GO!ゴージャス	go-go-gojasu	go-go-gorgeous	ai_high
qid:Q11276104|name:Love・dessin	Love・dessin	rabu-detsu-san	love-dessin	ai_high
qid:Q11276104|name:Pretty Good -プリティ★グット-	Pretty Good -プリティ★グット-	puritei-gutto	pretty-good	ai_high
qid:Q11276104|name:ハート☆ドロップ	ハート☆ドロップ	haato-doroppu	heart-drop	ai_high
qid:Q11276104|name:プレイガールK	プレイガールK	pureigaaru-kei	play-girl-k	ai_high
qid:Q11276104|name:ホタルノヒカリBABY	ホタルノヒカリBABY	hotaru-no-hikari-beibii	hotaru-no-hikari-baby	ai_high
qid:Q11276190|name:メイド・イン・ジャポン	メイド・イン・ジャポン	meido-in-japon	made-in-japon	ai_high
qid:Q11276199|name:カセキホリダー	カセキホリダー	kaseki-horidaa	KEEP_HEPBURN	keep_hepburn
qid:Q11276199|name:ドンキーコング	ドンキーコング	donkii-kongu	donkey-kong	ai_high
qid:Q11276649|name:Sweet・sailor	Sweet・sailor	suiito-seeraa	sweet-sailor	ai_high
qid:Q11276674|name:ラディカル・ホスピタル	ラディカル・ホスピタル	radikaruhosupitaru	radical-hospital	ai_high
qid:Q11276677|name:マッド・ドッグ	マッド・ドッグ	maddo-doggu	mad-dog	ai_high
qid:Q11276961|name:スイッチドール	スイッチドール	suitchi-doru	switch-doll	ai_high
qid:Q11276961|name:チョコレート・ファイター	チョコレート・ファイター	chokoreeto-faitaa	chocolate-fighter	ai_high
qid:Q11276961|name:ヤドカリシスターズ	ヤドカリシスターズ	yadokari-shisutaazu	yadokari-sisters	ai_high
qid:Q11277050|name:ラブオーレ	ラブオーレ	rabu-ore	KEEP_HEPBURN	keep_hepburn
qid:Q11277806|name:ミラクル・トレイン	ミラクル・トレイン	mirakuru-torein	miracle-train	ai_high
qid:Q11277855|name:エコロG	エコロG	ekorog	ecolo-g	web_confirmed
qid:Q11277896|name:トリプルR	トリプルR	toripuru-r	triple-r	ai_high
qid:Q11278137|name:ゴールデン・ギャルズ	ゴールデン・ギャルズ	goruden-gyaruzu	golden-gals	ai_high
qid:Q11278137|name:ピアス・ドール	ピアス・ドール	piasu-doru	pierce-doll	ai_high
qid:Q11278381|name:シールオンライン ワンダリングPT	シールオンライン ワンダリングPT	shiiru-onrain-wandaringu-piiteii	seal-online-wandering-pt	ai_high
qid:Q11278399|name:スペシャル・メニュー	スペシャル・メニュー	supesharu-menyu	special-menu	ai_high
qid:Q11278399|name:ブラディ・マリー	ブラディ・マリー	buradi-marii	bloody-mary	ai_high
qid:Q11278399|name:ミッドナイト ゲーム	ミッドナイト ゲーム	middonaito-geemu	midnight-game	ai_high
qid:Q11278399|name:メタモルフォーゼ	メタモルフォーゼ	metamorufoze	metamorphose	ai_high
qid:Q11278399|name:ラブ・ゲーム	ラブ・ゲーム	rabu-geemu	love-game	ai_high
qid:Q11278399|name:ラプンツェル	ラプンツェル	rapuntsueru	rapunzel	ai_high
qid:Q11278410|name:Final Fantasy Brave Exviusリコドキッ!	Final Fantasy Brave Exviusリコドキッ!	fainaru-fantajii-bureibu-ekusuviasu-rikodokitsu	final-fantasy-brave-exvius-rikodoki	web_confirmed
qid:Q11278504|name:ハートビート!!	ハートビート!!	haato-biito	heartbeat	ai_high
qid:Q11278712|name:トラブル・カルテット	トラブル・カルテット	toraburukarutetto	trouble-quartet	ai_high
qid:Q11278712|name:ニューノーマル・セックス	ニューノーマル・セックス	nyu-nomaru-sekkusu	new-normal-sex	ai_high
qid:Q11278712|name:パイナップルフィーリング	パイナップルフィーリング	painappuru-fiiringu	pineapple-feeling	ai_high
qid:Q11278712|name:ビー・マイ・ベイベ	ビー・マイ・ベイベ	bii-mai-beibe	be-my-baby	ai_high
qid:Q11278744|name:ドチャック	ドチャック	dochakku	KEEP_HEPBURN	keep_hepburn
qid:Q11278817|name:タイヘン♥ヘンタイ	タイヘン♥ヘンタイ	taihen-hentai	taihen-hentai	ai_low
qid:Q11278840|name:ラヴミラクル	ラヴミラクル	rabu-mirakuru	love-miracle	ai_high
qid:Q11278887|name:チクチワワ	チクチワワ	chikuchiwawa	KEEP_HEPBURN	keep_hepburn
qid:Q11278947|name:チャンネルQ	チャンネルQ	channeru-q	channel-q	ai_high
qid:Q11279020|name:プレイラブ	プレイラブ	purei-rabu	play-love	ai_high
qid:Q11279033|name:ラグナロクオンラインコミックアンソロジー	ラグナロクオンラインコミックアンソロジー	ragunaroku-onrain-komikku-ansorojii	ragnarok-online-comic-anthology	ai_high
qid:Q11279113|name:サクラコード	サクラコード	sakura-kodo	sakura-code	ai_high
qid:Q11279291|name:アラビアン・ナイト	アラビアン・ナイト	arabian-naito	arabian-night	ai_high
qid:Q11279292|name:OH・パンタクBOY	OH・パンタクBOY	o-pantaku-boi	oh-pantac-boy	web_corrected
qid:Q11279292|name:OH!ポテトBOY	OH!ポテトBOY	oh-poteto-boy	oh-potato-boy	ai_high
qid:Q11279292|name:ヴァイブ	ヴァイブ	vaibu	vibe	ai_high
qid:Q11279292|name:ドリームラバーズ	ドリームラバーズ	doriimu-rabaazu	dream-lovers	ai_high
qid:Q11279292|name:バナナ❤シスターズ!!	バナナ❤シスターズ!!	banana-shisutaazu	banana-sisters	ai_high
qid:Q11279304|name:タブー	タブー	tabu	taboo	ai_high
qid:Q11279545|name:スーパーボンバーマン	スーパーボンバーマン	supaa-bonbaaman	super-bomberman	ai_high
qid:Q11279570|name:エヴァンゲリオン・アンソロジィコミック	エヴァンゲリオン・アンソロジィコミック	evangerion-ansorojii-komikku	evangelion-anthology-comic	ai_high
qid:Q11279581|name:ガルルル	ガルルル	garururu	KEEP_HEPBURN	keep_hepburn
qid:Q11279601|name:コンパレ	コンパレ	konpare	compare	unresolved
qid:Q11279601|name:ヒットマン・ザ・シットマン	ヒットマン・ザ・シットマン	hittoman-za-shittoman	hitman-the-shitman	ai_high
qid:Q11279774|name:モダン・ホラー・タイムズ	モダン・ホラー・タイムズ	modan-horaa-taimuzu	modern-horror-times	ai_high
qid:Q11280041|name:Dearホームズ	Dearホームズ	dear-homuzu	dear-holmes	ai_high
qid:Q11280041|name:アンティークromantic	アンティークromantic	anteiiku-romantic	antique-romantic	ai_high
qid:Q11280042|name:パンチアウト	パンチアウト	panchi-auto	punch-out	ai_high
qid:Q11280052|name:ハッスルブラッド!	ハッスルブラッド!	hassuru-buraddo	hustle-blood	ai_high
qid:Q11280057|name:ダークダンジョン	ダークダンジョン	daaku-danjon	dark-dungeon	ai_high
qid:Q11280180|name:アゲイン	アゲイン	agein	again	ai_high
qid:Q11280180|name:ラッキー・ウーマン	ラッキー・ウーマン	rakkii-uman	lucky-woman	ai_high
qid:Q11280194|name:ヴィーナスクラブ	ヴィーナスクラブ	viinasu-kurabu	venus-club	ai_high
qid:Q11280194|name:スイート・メモリー	スイート・メモリー	suiito-memorii	sweet-memory	ai_high
qid:Q11280194|name:スペルマ・シャワー	スペルマ・シャワー	superuma-shawaa	sperma-shower	ai_high
qid:Q11280194|name:ティッシュガールズ	ティッシュガールズ	teisshu-gaaruzu	tissue-girls	ai_high
qid:Q11280194|name:バストライン	バストライン	basuto-rain	bust-line	ai_high
qid:Q11280194|name:ビキニライン	ビキニライン	bikini-rain	bikini-line	ai_high
qid:Q11280194|name:ヒップライン	ヒップライン	hippu-rain	hip-line	ai_high
qid:Q11280194|name:ピュアクイーン	ピュアクイーン	pyua-kuiin	pure-queen	ai_high
qid:Q11280194|name:フェティッシュ	フェティッシュ	feteisshu	fetish	ai_high
qid:Q11280195|name:オバハンsoul	オバハンsoul	obahan-sol	obahan-soul	web_confirmed
qid:Q11280195|name:ディスオーダー	ディスオーダー	disuodaa	disorder	ai_high
qid:Q11280195|name:ファンキー・モンキー・ティーチャー	ファンキー・モンキー・ティーチャー	fankii-monkii-teiichaa	funky-monkey-teacher	ai_high
qid:Q11280195|name:ファンキー・モンキーティーチャー	ファンキー・モンキーティーチャー	fankii-monkii-teiichaa	funky-monkey-teacher	ai_high
qid:Q11280206|name:プリリ	プリリ	puriri	KEEP_HEPBURN	keep_hepburn
qid:Q11280216|name:ラブスパルタン	ラブスパルタン	rabu-suparu-tan	love-spartan	ai_high
qid:Q11280216|name:ワーキングガールH。	ワーキングガールH。	waakingu-gaaru-h	working-girl-h	ai_high
qid:Q11280264|name:ワッハッハスポーツニュース	ワッハッハスポーツニュース	wahhahha-supotsu-nyusu	wahhahha-sports-news	unresolved
qid:Q11280478|name:トリック・リップ	トリック・リップ	torikku-rippu	trick-lip	ai_high
qid:Q11280478|name:バディ	バディ	badi	buddy	ai_high
qid:Q11280478|name:バトル・ハート	バトル・ハート	batoru-haato	battle-heart	ai_high
qid:Q11280480|name:エスパークス	エスパークス	esupaakusu	esparks	web_confirmed
qid:Q11280504|name:Mr.ストレート	Mr.ストレート	misutaa-sutoreeto	mr-straight	ai_high
qid:Q11280549|name:ガンメタルハウンド	ガンメタルハウンド	ganmetaru-haundo	gunmetal-hound	ai_high
qid:Q11280549|name:クロッシングゲーム	クロッシングゲーム	kurosshingu-geemu	crossing-game	ai_high
qid:Q11280549|name:ドライエック	ドライエック	doraiekku	dreieck	ai_high
qid:Q11280549|name:ハイパーボリア	ハイパーボリア	haipaa-boria	hyperborea	ai_high
qid:Q11280549|name:ブラック・ラグーンエダイニシャルステージ	ブラック・ラグーンエダイニシャルステージ	burakku-ragun-eda-inisharu-suteeji	black-lagoon-eda-initial-stage	web_confirmed
qid:Q11280639|name:ハッピープラネット	ハッピープラネット	happiipuranetto	happy-planet	ai_high
qid:Q11280639|name:ハニー・ソウル	ハニー・ソウル	hanii-soru	honey-soul	ai_high
qid:Q11280639|name:ブルーヘヴン	ブルーヘヴン	buru-hevun	blue-heaven	ai_high
qid:Q11280728|name:ブラックアウト	ブラックアウト	burakku-auto	blackout	ai_high
qid:Q11280755|name:カノ・バナ	カノ・バナ	kano-bana	kano-bana	ai_low
qid:Q11280869|name:ジャンク	ジャンク	janku	junk	ai_high
qid:Q11281084|name:シューベルト	シューベルト	shuberuto	schubert	ai_high
qid:Q11281084|name:ベートーベン	ベートーベン	beetoben	beethoven	ai_high
qid:Q11281122|name:パジャマ!	パジャマ!	pajama	pajama	ai_high
qid:Q11281122|name:モーニングコール	モーニングコール	moningu-koru	morning-call	ai_high
qid:Q11281535|name:ファントムシューター・イオ	ファントムシューター・イオ	fantomu-shutaa-io	phantom-shooter-io	ai_high
qid:Q11281673|name:ソコツネ・ポルカ	ソコツネ・ポルカ	sokotsune-poruka	sokotsune-polka	unresolved
qid:Q11281673|name:トライアングル・プレイス	トライアングル・プレイス	toraianguru-pureisu	triangle-place	ai_high
qid:Q11281673|name:ローズ・ガーデン	ローズ・ガーデン	rozu-gaaden	rose-garden	ai_high
qid:Q11281877|name:レインボーガール	レインボーガール	reinbo-gaaru	rainbow-girl	ai_high
qid:Q11281878|name:ミッドナイトプログラム	ミッドナイトプログラム	middonaito-puroguramu	midnight-program	ai_high
qid:Q11281884|name:スーパーエンジェルズ	スーパーエンジェルズ	supaaenjieruzu	super-angels	ai_high
qid:Q11283231|name:アシオART WORKS	アシオART WORKS	ashio-aato-waakusu	ashio-art-works	ai_high
qid:Q11283866|name:シャングリラ	シャングリラ	shangurira	shangri-la	ai_high
qid:Q11286538|name:シンカン	シンカン	shinkan	KEEP_HEPBURN	keep_hepburn
qid:Q11286538|name:ラブフロムボーイ	ラブフロムボーイ	rabu-furomu-boi	love-from-boy	ai_high
qid:Q11286734|name:ルシエルナガ	ルシエルナガ	rushierunaga	luciernaga	ai_high
qid:Q11287278|name:バドフライ	バドフライ	bado-furai	budfly	unresolved
qid:Q11287299|name:ライフ	ライフ	raifu	life	ai_high
qid:Q11291851|name:コギャルバスターズ	コギャルバスターズ	kogyaru-basutaazu	kogal-busters	unresolved
qid:Q11293954|name:アド・アストラ	アド・アストラ	ado-asutora	ad-astra	ai_high
qid:Q11294044|name:エアドラ	エアドラ	ea-dora	air-dora	unresolved
qid:Q11294044|name:ザッドランナー	ザッドランナー	zaddo-rannaa	zad-runner	unresolved
qid:Q11294123|name:カスカベアキラARTWORKS	カスカベアキラARTWORKS	kasukabe-akira-art-works	kasukabe-akira-art-works	ai_high
qid:Q11294123|name:コスモロジア	コスモロジア	kosumorojia	cosmologia	ai_high
qid:Q11294333|name:ホッピントッピン	ホッピントッピン	hoppin-toppin	KEEP_HEPBURN	keep_hepburn
qid:Q11294743|name:トリアーデ	トリアーデ	toriaade	triade	web_confirmed
qid:Q11294909|name:ヤタ	ヤタ	yata	KEEP_HEPBURN	keep_hepburn
qid:Q11294917|name:エレガンスパパ	エレガンスパパ	eregansu-papa	elegance-papa	ai_high
qid:Q11294917|name:カラスヤサトシ	カラスヤサトシ	karasuya-satoshi	karasuya-satoshi	ai_high
qid:Q11295286|name:アンモラル・カスタマイズZ	アンモラル・カスタマイズZ	anmoraru-kasutamaizu-zetto	amoral-customize-z	ai_high
qid:Q11295286|name:ニァイズ	ニァイズ	niaizu	KEEP_HEPBURN	keep_hepburn
qid:Q11299192|name:M・ゲーム	M・ゲーム	emu-geemu	m-game	ai_high
qid:Q11300740|name:スケオタデイズ	スケオタデイズ	sukeota-deizu	sukeota-days	unresolved
qid:Q11301864|name:カラコカコ～ン	カラコカコ～ン	karakokakon	KEEP_HEPBURN	keep_hepburn
qid:Q11301864|name:ゲバルト	ゲバルト	gebaruto	gewalt	ai_high
qid:Q11301864|name:ルーザー	ルーザー	ruzaa	loser	ai_high
qid:Q11302295|name:キノコノホン	キノコノホン	kinoko-no-hon	kinoko-no-hon	ai_low
qid:Q11303051|name:ハッピーカンパニー	ハッピーカンパニー	happii-kanpanii	happy-company	ai_high
qid:Q11303326|name:ティーンズブルース	ティーンズブルース	teiinzu-burusu	teens-blues	ai_high
qid:Q11303326|name:プニャリン	プニャリン	punyarin	KEEP_HEPBURN	keep_hepburn
qid:Q11303326|name:ロクダイ	ロクダイ	rokudai	KEEP_HEPBURN	keep_hepburn
qid:Q11303436|name:Bラッパーズストリート	Bラッパーズストリート	bii-rappaazu-sutoriito	b-rappers-street	ai_high
qid:Q11303621|name:ササメキ	ササメキ	sasameki	KEEP_HEPBURN	keep_hepburn
qid:Q11303621|name:パン★テラ	パン★テラ	pantera	pantera	ai_low
qid:Q11303622|name:ラルシド	ラルシド	raru-shido	KEEP_HEPBURN	keep_hepburn
qid:Q11303622|name:ラルシド!	ラルシド!	rarushido	KEEP_HEPBURN	keep_hepburn
