shared_isbn	rk_title	ndl_title	ndl_author	owner_slug	owner_author	wrong_slug	wrong_author	wrong_vol	proposed_isbn	confidence
9784757506145	ヴァルキリープロファイル（第7集）	ヴァルキリープロファイル. 第7集		(所有者不明)		valkyrie-profile-2000	魔神ぐり子	7		LOW
9784757506145	ヴァルキリープロファイル（第7集）	ヴァルキリープロファイル. 第7集		(所有者不明)		valkyrie-profile-2001-2	金田一蓮十郎	7		LOW
9784757506145	ヴァルキリープロファイル（第7集）	ヴァルキリープロファイル. 第7集		(所有者不明)		valkyrie-profile-2001	祥寺はるか	7		LOW
9784757506145	ヴァルキリープロファイル（第7集）	ヴァルキリープロファイル. 第7集		(所有者不明)		valkyrie-profile	藍山恵	7		LOW
9784757507302	テイルズオブエターニアプレミアムストーリーズ（4	テイルズオブエターニアプレミアムストーリーズ. 		tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	4		LOW
9784757508408	テイルズオブエターニアプレミアムストーリーズ（5	テイルズオブエターニアプレミアムストーリーズ. 		tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	5		LOW
9784757508644	テイルズオブエターニア（3）	テイルズオブエターニア. 3	小池陽子	tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	3		CONFLICT
9784757509368	テイルズオブエタ-ニアプレミアムスト-リ-ズ（6	テイルズオブエターニアプレミアムストーリーズ. 		tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	6		LOW
9784757513730	テイルズオブエターニア（7）	テイルズオブエターニア. 7	小池陽子	tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	7		CONFLICT
9784757515338	テイルズオブエターニア（8）	テイルズオブエターニア. 8	小池陽子	tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	8		CONFLICT
9784757516892	テイルズオブエターニア（9）	テイルズオブエターニア. 9	小池陽子	tales-of-etaania-premium-stories	小池陽子	tales-of-eternia	小池陽子	9		CONFLICT
9784757525962	BAMBOO　BLADE　B（1）	バンブーブレードビー. 1	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	1		CONFLICT
9784757527294	BAMBOO　BLADE　B（2）	バンブーブレードビー. 2	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	2		CONFLICT
9784757528819	BAMBOO　BLADE　B（3）	バンブーブレードビー. 3	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	3		CONFLICT
9784757530737	BAMBOO BLADE B（4）	バンブーブレードビー. 4	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	4		CONFLICT
9784757531949	BAMBOO BLADE B（5）	バンブーブレードビー. 5	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	5		CONFLICT
9784757533622	BAMBOO　BLADE　B（6）	バンブーブレードビー. 6	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	6		CONFLICT
9784757534759	BAMBOO BLADE B（7）	バンブーブレードビー. 7	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	7		CONFLICT
9784757535794	BAMBOO BLADE B（8）	バンブーブレードビー. 8	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	8		CONFLICT
9784757537132	BAMBOO BLADE B（9）	バンブーブレードビー. 9	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	9		CONFLICT
9784757538139	BAMBOO BLADE B（10）	バンブーブレードビー. 10	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	10		CONFLICT
9784757539600	BAMBOO　BLADE　B（11）	バンブーブレードビー. 11	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	11		CONFLICT
9784757541689	BAMBOO　BLADE　B（12）	バンブーブレードビー. 12	スタジオねこ;土塚理弘	bamboo-blade-b-2009	スタジオねこ;土塚理弘	bamboo-blade-b	スタジオねこ;土塚理弘	12		CONFLICT
9784757555204	ファイナルファンタジー　ロスト・ストレンジャー（	ファイナルファンタジーロスト・ストレンジャー. 	水瀬葉月	final-fantasy-lost-stranger	むつきらん	final-fantasy-lost-stranger-2021	むつきらん	1		LOW
9784757557192	ファイナルファンタジー　ロスト・ストレンジャー（	ファイナルファンタジーロスト・ストレンジャー. 	水瀬葉月	final-fantasy-lost-stranger	むつきらん	final-fantasy-lost-stranger-2021	むつきらん	2		LOW
9784757559752	ファイナルファンタジー　ロスト・ストレンジャー（	ファイナルファンタジーロスト・ストレンジャー. 	水瀬葉月	final-fantasy-lost-stranger	むつきらん	final-fantasy-lost-stranger-2021	むつきらん	3		LOW
9784757561557	ファイナルファンタジー　ロスト・ストレンジャー（	ファイナルファンタジーロスト・ストレンジャー. 	亀屋樹	final-fantasy-lost-stranger	むつきらん	final-fantasy-lost-stranger-2021	むつきらん	4		LOW
9784757576247	FINAL FANTASY LOST STRAN	Final fantasy lost stran	亀屋樹	final-fantasy-lost-stranger-2021	むつきらん	final-fantasy-lost-stranger	むつきらん	8		LOW
9784757580251	FINAL FANTASY LOST STRAN	Final fantasy lost stran	亀屋樹	final-fantasy-lost-stranger-2021	むつきらん	final-fantasy-lost-stranger	むつきらん	9		LOW
9784757584662	FINAL FANTASY LOST STRAN	Final fantasy lost stran	亀屋樹	final-fantasy-lost-stranger-2021	むつきらん	final-fantasy-lost-stranger	むつきらん	10		LOW
9784758021227	ひとりじめマイヒーロー 10巻	ひとりじめマイヒーロー. 10	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	10		CONFLICT
9784758022330	ひとりじめマイヒーロー 11巻	ひとりじめマイヒーロー. 11	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	11		CONFLICT
9784758023238	ひとりじめマイヒーロー 12巻	ひとりじめマイヒーロー. 12	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	12		CONFLICT
9784758024310	ひとりじめマイヒーロー 13巻	ひとりじめマイヒーロー. 13	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	13		CONFLICT
9784758025102	ひとりじめマイヒーロー 14巻	ひとりじめマイヒーロー. 14	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	14		CONFLICT
9784758026857	ひとりじめマイヒーロー 15巻	Hitorijime my hero = ひとり	arii;memeco	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	15		LOW
9784758071789	ひとりじめマイヒーロー	ひとりじめマイヒーロー	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	1		CONFLICT
9784758072618	ひとりじめマイヒーロー（2）	ひとりじめマイヒーロー. 2	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	2		CONFLICT
9784758073073				(所有者不明)		hitorijime-my-hero	ありいめめこ	3	9784758073080	LOW
9784758073073				(所有者不明)		hitorijime-my-hero-2025	ありいめめこ	3		LOW
9784758074087				(所有者不明)		hitorijime-my-hero	ありいめめこ	4	9784758074094	LOW
9784758074087				(所有者不明)		hitorijime-my-hero-2025	ありいめめこ	4		LOW
9784758075244				(所有者不明)		hitorijime-my-hero	ありいめめこ	5	9784758075251	LOW
9784758075244				(所有者不明)		hitorijime-my-hero-2025	ありいめめこ	5		LOW
9784758076999				(所有者不明)		hitorijime-my-hero	ありいめめこ	6	9784758077002	LOW
9784758076999				(所有者不明)		hitorijime-my-hero-2025	ありいめめこ	6		LOW
9784758077781	ひとりじめマイヒーロー（7）	ひとりじめマイヒーロー. 7	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	7		CONFLICT
9784758078870	ひとりじめマイヒーロー（8）	ひとりじめマイヒーロー. 8	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	8		CONFLICT
9784758079709	ひとりじめマイヒーロー（9）	ひとりじめマイヒーロー. 9	ありいめめこ	hitorijime-my-hero	ありいめめこ	hitorijime-my-hero-2025	ありいめめこ	9		CONFLICT
9784764818675		Nico says	小野塚カホリ	(所有者不明)		dessin	小野塚カホリ	1		CONFLICT
9784764818675		Nico says	小野塚カホリ	(所有者不明)		nico-says	小野塚カホリ	1		CONFLICT
9784796297400	マザー（2）	Mother 2	工藤かずや	step-mother	萩森千聖	mother	工藤かずや;秋原龍彦	2		CONFLICT
9784796415217	僕の血吸ってくれませんか（1）	僕の血吸ってくれませんか. 1	山本小鉄子	boku-no-chi-sutte-kuremasenka	山本小鉄子	would-you-suck-my-blood	山本小鉄子	1		CONFLICT
9784796415958	僕の血吸ってくれませんか（2）	Would you suck my blood?	山本小鉄子	boku-no-chi-sutte-kuremasenka	山本小鉄子	would-you-suck-my-blood	山本小鉄子	2		CONFLICT
9784796416726	僕の血吸ってくれませんか（3）	Would you suck my blood?	山本小鉄子	boku-no-chi-sutte-kuremasenka	山本小鉄子	would-you-suck-my-blood	山本小鉄子	3		CONFLICT
9784796417471	僕の血吸ってくれませんか（4）	Would you suck my blood?	山本小鉄子	boku-no-chi-sutte-kuremasenka	山本小鉄子	would-you-suck-my-blood	山本小鉄子	4		CONFLICT
9784811302607	平和の鐘シリーズ（上巻）	平和の鐘シリーズ : 短編集. 上巻	中沢啓治	heiwa-no-kane-series	中沢啓治	nakazawa-deka-heiwa-manga-sakuhinshuu	中沢啓治	1		CONFLICT
9784811302614	平和の鐘シリーズ（下巻）	平和の鐘シリーズ : 短編集. 下巻	中沢啓治	heiwa-no-kane-series	中沢啓治	nakazawa-deka-heiwa-manga-sakuhinshuu	中沢啓治	3		CONFLICT
9784812407134	嘆きのトリスタン	嘆きのトリスタン	森川久美	nageki-no-torisu-tan	森川久美	castille-no-kifujin	森川久美	1		CONFLICT
9784821110230	金瓶梅（59）	まんがグリム童話. 金瓶梅59	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	59		CONFLICT
9784821110759	金瓶梅（60）	まんがグリム童話. 金瓶梅60	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	60		CONFLICT
9784821111251	金瓶梅（61）	まんがグリム童話. 金瓶梅61	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	61		CONFLICT
9784821111695	金瓶梅（62）	まんがグリム童話. 金瓶梅62	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	62		CONFLICT
9784821127153	金瓶梅（46）	まんがグリム童話. 金瓶梅46	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	46		CONFLICT
9784821127719	金瓶梅（47）	まんがグリム童話. 金瓶梅47	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	47		CONFLICT
9784821128204	金瓶梅（48）	まんがグリム童話. 金瓶梅48	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	48		CONFLICT
9784821128730	金瓶梅（49）	まんがグリム童話. 金瓶梅49	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	49		CONFLICT
9784821129348	金瓶梅（50）	まんがグリム童話. 金瓶梅50	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	50		CONFLICT
9784821137114	金瓶梅（40）	まんがグリム童話. 金瓶梅40	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	40		CONFLICT
9784821137626	金瓶梅（41）	まんがグリム童話. 金瓶梅41	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	41		CONFLICT
9784821138265	金瓶梅（42）	まんがグリム童話. 金瓶梅42	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	42		CONFLICT
9784821138678	金瓶梅（43）	まんがグリム童話. 金瓶梅43	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	43		CONFLICT
9784821139019	金瓶梅（44）	まんがグリム童話. 金瓶梅44	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	44		CONFLICT
9784821139392	金瓶梅（45）	まんがグリム童話. 金瓶梅45	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	45		CONFLICT
9784821153923	金瓶梅（51）	まんがグリム童話. 金瓶梅51	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	51		CONFLICT
9784821154869	金瓶梅（52）	まんがグリム童話. 金瓶梅52	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	52		CONFLICT
9784821155699	金瓶梅（53）	まんがグリム童話. 金瓶梅53	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	53		CONFLICT
9784821156603	金瓶梅（54）	まんがグリム童話. 金瓶梅54	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	54		CONFLICT
9784821157341	金瓶梅（55）	まんがグリム童話. 金瓶梅55	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	55		CONFLICT
9784821157976	金瓶梅（56）	まんがグリム童話. 金瓶梅56	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	56		CONFLICT
9784821158829	金瓶梅（57）	まんがグリム童話. 金瓶梅57	竹崎真実	(所有者不明)		manga-grimm-douwa	竹崎真実	57		CONFLICT
9784821194797	Wolf　Guy（1）	Wolf guy. 第1巻	平井和正	wolf-guy-hiroshi-1996	かどたひろし;平井和正	wolf-guy	余湖裕輝;平井和正;泉谷あゆみ;田畑由秋	1		CONFLICT
9784821195251	Wolf　Guy（2）	Wolf guy. 第2巻	平井和正	wolf-guy-hiroshi-1996	かどたひろし;平井和正	wolf-guy	余湖裕輝;平井和正;泉谷あゆみ;田畑由秋	2		CONFLICT
9784821195909	Wolf　Guy（3）	Wolf guy 第3巻	平井和正	wolf-guy-hiroshi-1996	かどたひろし;平井和正	wolf-guy	余湖裕輝;平井和正;泉谷あゆみ;田畑由秋	3		CONFLICT
9784821196593	Wolf　Guy（4）	Wolf guy 第4巻	平井和正	wolf-guy-hiroshi-1996	かどたひろし;平井和正	wolf-guy	余湖裕輝;平井和正;泉谷あゆみ;田畑由秋	4		CONFLICT
9784840133289		シュタインズ・ゲート. 1	さらちよみ	(所有者不明)		steins-gate	5pb.;さらちよみ;ニトロプラス	1		CONFLICT
