slug,title,total_vols,covered,missing,edition,volume,isbn13,has_isbn
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,2,9784834230123,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,3,9784834230130,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,4,9784834230147,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,5,9784834230154,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,6,9784834230161,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,7,9784834230178,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,8,9784834230185,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,9,9784834230192,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,10,9784834230208,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,11,9784834230215,yes
kenshuusei-jidai,千里の道も-研修生時代-,54,42,12,standard,12,9784834230222,yes
kenta-yarimasu,健太やります!,44,42,2,wideban,2,9784091257826,yes
kenta-yarimasu,健太やります!,44,42,2,wideban,4,9784091257840,yes
kenzen-love-life,健全恋愛ライフ,3,1,2,standard,1,9784821197804,yes
kenzen-love-life,健全恋愛ライフ,3,1,2,standard,2,9784821198603,yes
keshou-mandala,化粧曼陀羅,3,1,2,standard,1,9784091784063,yes
keshou-mandala,化粧曼陀羅,3,1,2,standard,2,9784091784070,yes
kesshougarasu,血笑鴉,4,1,3,standard,1,,no
kesshougarasu,血笑鴉,4,1,3,standard,2,,no
kesshougarasu,血笑鴉,4,1,3,standard,3,,no
keyaki-no-ki,欅の木,2,1,1,standard,1,9784091837912,yes
ki-tan-club,綺譚倶楽部,5,1,4,standard,1,,no
ki-tan-club,綺譚倶楽部,5,1,4,standard,2,,no
ki-tan-club,綺譚倶楽部,5,1,4,standard,3,9784257985075,yes
ki-tan-club,綺譚倶楽部,5,1,4,standard,4,9784257985877,yes
kibun-wa-uaa,気分は形而上,19,18,1,standard,5,9784061765450,yes
kidan-yawa,綺譚夜話,2,1,1,standard,1,9784803334289,yes
kiesarishimono,消え去りしもの,2,1,1,deluxe,1,9784796244183,yes
kigekishinshisoutaikei,喜劇新思想大系,5,1,4,standard,1,,no
kigekishinshisoutaikei,喜劇新思想大系,5,1,4,standard,2,,no
kigekishinshisoutaikei,喜劇新思想大系,5,1,4,standard,3,,no
kigekishinshisoutaikei,喜劇新思想大系,5,1,4,bunkobon,1,,no
kigen-2600nen-no-play-ball,紀元2600年のプレイボール,8,3,5,standard,1,9784061738119,yes
kigen-2600nen-no-play-ball,紀元2600年のプレイボール,8,3,5,standard,2,9784061738126,yes
kigen-2600nen-no-play-ball,紀元2600年のプレイボール,8,3,5,standard,3,9784061738133,yes
kigen-2600nen-no-play-ball,紀元2600年のプレイボール,8,3,5,standard,4,9784061738140,yes
kigen-2600nen-no-play-ball,紀元2600年のプレイボール,8,3,5,standard,5,9784061738157,yes
kigyou-suit-yamazaki,企業戦士Yamazaki,13,12,1,standard,1,9784081061730,yes
kiiroi-tebukuro-ekkusu,黄色い手袋X,3,1,2,standard,1,,no
kiiroi-tebukuro-ekkusu,黄色い手袋X,3,1,2,standard,2,,no
kijima-nikki,木島日記,4,2,2,standard,3,9784048535533,yes
kijima-nikki,木島日記,4,2,2,standard,4,9784048536097,yes
kikaider-02,キカイダー02,7,1,6,standard,1,9784047134263,yes
kikaider-02,キカイダー02,7,1,6,standard,2,9784047134270,yes
kikaider-02,キカイダー02,7,1,6,standard,3,9784047134683,yes
kikaider-02,キカイダー02,7,1,6,standard,4,9784047134867,yes
kikaider-02,キカイダー02,7,1,6,standard,5,9784047135512,yes
kikaider-02,キカイダー02,7,1,6,standard,6,9784047136274,yes
kikaikajin-toshi,機械化人都市,2,1,1,standard,1,,no
kikenna-futari,危険な二人,2,1,1,deluxe,1,9784048523592,yes
kikkai-kun,キッカイくん,10,4,6,standard,1,,no
kikkai-kun,キッカイくん,10,4,6,standard,2,,no
kikkai-kun,キッカイくん,10,4,6,standard,3,,no
kikkai-kun,キッカイくん,10,4,6,standard,4,,no
kikkai-kun,キッカイくん,10,4,6,standard,5,,no
kikkai-kun,キッカイくん,10,4,6,standard,6,,no
kiko-chan-smile,きこちゃんすまいる,5,3,2,standard,1,9784061767010,yes
kiko-chan-smile,きこちゃんすまいる,5,3,2,standard,2,9784061767607,yes
kikou-kiden-hiwou-senki,機巧奇伝ヒヲウ戦記,3,1,2,standard,3,9784063490534,yes
kikou-kiden-hiwou-senki,機巧奇伝ヒヲウ戦記,3,1,2,standard,4,9784063490718,yes
killa,KILLA,8,3,5,standard,1,9784061097582,yes
killa,KILLA,8,3,5,standard,2,9784061097599,yes
killa,KILLA,8,3,5,standard,3,9784061097605,yes
killa,KILLA,8,3,5,standard,4,9784061097940,yes
killa,KILLA,8,3,5,standard,5,9784061097957,yes
kimagure-gurooingu-appu,気まぐれグローイングアップ,2,1,1,standard,1,9784091324733,yes
kimi-dakeni-kagayaku,君だけに輝く,5,4,1,standard,1,9784063027884,yes
kimi-no-hitomi-ni-mikazuki,君の瞳に三日月,3,1,2,standard,1,9784592123453,yes
kimi-no-hitomi-ni-mikazuki,君の瞳に三日月,3,1,2,standard,2,9784592123460,yes
kimi-no-hitomi-ni-tengoku-ga-mieru,君の瞳に天国が見える,2,1,1,standard,1,9784403613623,yes
kimi-no-kuroi-hane,君の黒い羽根,3,2,1,deluxe,1,9784063412659,yes
kimi-no-na-o,キミノ名ヲ。,4,3,1,standard,1,9784048707695,yes
kimi-no-shiroi-hane,君の白い羽根,4,3,1,deluxe,1,9784063412642,yes
kin-no-prism,金のプリズム,2,1,1,standard,2,9784091367259,yes
kin-to-gin-no-canon,金と銀のカノン,5,2,3,standard,1,9784088542829,yes
kin-to-gin-no-canon,金と銀のカノン,5,2,3,standard,2,9784088542850,yes
kin-to-gin-no-canon,金と銀のカノン,5,2,3,standard,3,9784088542881,yes
kinada,鬼泪,2,1,1,standard,1,,no
kindan-no-kajitsu,禁断の果実,2,1,1,standard,2,9784575331950,yes
kinen-shashin,記念写真,2,1,1,standard,1,9784575331585,yes
king-of-bandit-jing,KING OF BANDIT JING,7,5,2,standard,3,9784063490510,yes
king-of-bandit-jing,KING OF BANDIT JING,7,5,2,standard,4,9784063490787,yes
kingyochuuihou,きんぎょ注意報!,15,13,2,standard,4,9784061786851,yes
kingyochuuihou,きんぎょ注意報!,15,13,2,standard,7,9784061787353,yes
kinironokyuupitto,金色のキューピット,2,1,1,standard,1,,no
kinkon-tosa-nikki,きんこん土佐日記,14,9,5,standard,1,9784875031659,yes
kinkon-tosa-nikki,きんこん土佐日記,14,9,5,standard,2,9784875031598,yes
kinkon-tosa-nikki,きんこん土佐日記,14,9,5,standard,3,9784875031499,yes
kinkon-tosa-nikki,きんこん土佐日記,14,9,5,standard,4,9784875031451,yes
kinkon-tosa-nikki,きんこん土佐日記,14,9,5,standard,8,9784906910083,yes
kinnaru-yatsura,気ンなるやつら,2,1,1,standard,1,,no
kinnikuman,キン肉マン,109,73,36,standard,1,,no
kinnikuman,キン肉マン,109,73,36,standard,2,,no
kinnikuman,キン肉マン,109,73,36,standard,3,,no
kinnikuman,キン肉マン,109,73,36,standard,4,,no
kinnikuman,キン肉マン,109,73,36,standard,5,,no
kinnikuman,キン肉マン,109,73,36,standard,6,,no
kinnikuman,キン肉マン,109,73,36,standard,7,,no
kinnikuman,キン肉マン,109,73,36,standard,8,,no
kinnikuman,キン肉マン,109,73,36,standard,9,,no
kinnikuman,キン肉マン,109,73,36,standard,10,,no
kinnikuman,キン肉マン,109,73,36,standard,11,,no
kinnikuman,キン肉マン,109,73,36,standard,12,9784088511429,yes
kinnikuman,キン肉マン,109,73,36,standard,13,9784088511436,yes
kinnikuman,キン肉マン,109,73,36,standard,14,9784088511443,yes
kinnikuman,キン肉マン,109,73,36,standard,15,9784088511450,yes
kinnikuman,キン肉マン,109,73,36,standard,16,9784088511467,yes
kinnikuman,キン肉マン,109,73,36,standard,17,9784088511474,yes
kinnikuman,キン肉マン,109,73,36,standard,18,9784088511481,yes
kinnikuman,キン肉マン,109,73,36,standard,19,9784088511498,yes
kinnikuman,キン肉マン,109,73,36,standard,20,9784088511504,yes
kinnikuman,キン肉マン,109,73,36,standard,21,9784088518015,yes
kinnikuman,キン肉マン,109,73,36,standard,22,9784088518022,yes
kinnikuman,キン肉マン,109,73,36,standard,23,9784088518039,yes
kinnikuman,キン肉マン,109,73,36,standard,24,9784088518046,yes
kinnikuman,キン肉マン,109,73,36,standard,25,9784088518053,yes
kinnikuman,キン肉マン,109,73,36,standard,26,9784088518060,yes
kinnikuman,キン肉マン,109,73,36,standard,27,9784088518077,yes
kinnikuman,キン肉マン,109,73,36,standard,28,9784088518084,yes
kinnikuman,キン肉マン,109,73,36,standard,29,9784088518091,yes
kinnikuman,キン肉マン,109,73,36,standard,30,9784088518107,yes
kinnikuman,キン肉マン,109,73,36,standard,31,9784088518114,yes
kinnikuman,キン肉マン,109,73,36,standard,32,9784088518121,yes
kinnikuman,キン肉マン,109,73,36,standard,33,9784088518138,yes
kinnikuman,キン肉マン,109,73,36,standard,34,9784088518145,yes
kinnikuman,キン肉マン,109,73,36,standard,35,9784088518152,yes
kinnikuman,キン肉マン,109,73,36,standard,36,9784088518169,yes
kinoko-kinoko,キノコ・キノコ,7,2,5,standard,1,,no
kinoko-kinoko,キノコ・キノコ,7,2,5,standard,2,,no
kinoko-kinoko,キノコ・キノコ,7,2,5,standard,3,,no
kinoko-kinoko,キノコ・キノコ,7,2,5,standard,4,,no
kinoko-kinoko,キノコ・キノコ,7,2,5,standard,5,,no
kinpeibai-watanabe-1995,金瓶梅,15,13,2,standard,1,,no
kinpeibai-watanabe-1995,金瓶梅,15,13,2,standard,3,9784575934847,yes
kinpeibai,金瓶梅,38,37,1,standard,1,,no
kinta-kun-ni-goyoujin,金太クンにご用心!,2,1,1,standard,1,,no
kioku-o-idaite-nemure,記憶を抱いて眠れ,2,1,1,deluxe,1,9784871822435,yes
kioku-senmei,記憶鮮明,2,1,1,standard,1,9784592117421,yes
kirai-kirai-mo,キライ嫌いも,2,1,1,standard,1,9784835212548,yes
kirai,KIRAI,15,14,1,standard,7,9784063411386,yes
kirakira-kaoru,きらきら馨る,12,7,5,standard,1,9784403613746,yes
kirakira-kaoru,きらきら馨る,12,7,5,standard,5,9784403614842,yes
kirakira-kaoru,きらきら馨る,12,7,5,standard,8,9784403615672,yes
kirakira-kaoru,きらきら馨る,12,7,5,standard,10,9784403616365,yes
kirakira-kaoru,きらきら馨る,12,7,5,standard,12,9784403616952,yes
kirara-hiramatsu-1987,キララ,7,6,1,deluxe,1,9784088581521,yes
kiraraboshi-ni-kaete,キララ星にかえて…,2,1,1,standard,1,9784575330366,yes
kiri-no-satsui,霧の殺意,2,1,1,standard,1,,no
kirihara-subako,霧原すばこ,2,1,1,deluxe,2,9784904312834,yes
kirihito-sanka,きりひと讃歌,7,4,3,standard,1,,no
kirihito-sanka,きりひと讃歌,7,4,3,standard,2,,no
kirihito-sanka,きりひと讃歌,7,4,3,standard,3,,no
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,deluxe,1,9784789781619,yes
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,deluxe,2,9784796297479,yes
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,deluxe,3,9784789781633,yes
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,deluxe,4,9784789782654,yes
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,deluxe,5,9784789783262,yes
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,standard,6,9784344800304,yes
kirikiritei-no-buraun-sensei,きりきり亭のぶら雲先生,13,6,7,standard,7,9784344801585,yes
kirin,キリン,39,15,24,standard,1,9784785912536,yes
kirin,キリン,39,15,24,standard,2,9784785912543,yes
kirin,キリン,39,15,24,standard,3,9784785912611,yes
kirin,キリン,39,15,24,standard,4,9784785912697,yes
kirin,キリン,39,15,24,standard,5,9784785912901,yes
kirin,キリン,39,15,24,standard,6,9784785913151,yes
kirin,キリン,39,15,24,standard,7,9784785913458,yes
kirin,キリン,39,15,24,standard,8,9784785913724,yes
kirin,キリン,39,15,24,standard,9,9784785914035,yes
kirin,キリン,39,15,24,standard,10,9784785914264,yes
kirin,キリン,39,15,24,standard,11,9784785914639,yes
kirin,キリン,39,15,24,standard,12,9784785914950,yes
kirin,キリン,39,15,24,standard,13,9784785915247,yes
kirin,キリン,39,15,24,standard,14,9784785915506,yes
kirin,キリン,39,15,24,standard,15,9784785915797,yes
kirin,キリン,39,15,24,standard,16,9784785918187,yes
kirin,キリン,39,15,24,standard,17,9784785918637,yes
kirin,キリン,39,15,24,standard,18,9784785918989,yes
kirin,キリン,39,15,24,standard,19,9784785919528,yes
kirin,キリン,39,15,24,standard,20,9784785920159,yes
kirin,キリン,39,15,24,standard,21,9784785920685,yes
kirin,キリン,39,15,24,standard,22,9784785921057,yes
kirin,キリン,39,15,24,standard,23,9784785921743,yes
kirin,キリン,39,15,24,standard,24,9784785922559,yes
kirinkan-doori,希林館通り,13,5,8,standard,1,,no
kirinkan-doori,希林館通り,13,5,8,standard,2,,no
kirinkan-doori,希林館通り,13,5,8,standard,3,,no
kirinkan-doori,希林館通り,13,5,8,standard,4,,no
kirinkan-doori,希林館通り,13,5,8,standard,5,,no
kirinkan-doori,希林館通り,13,5,8,standard,6,,no
kirinkan-doori,希林館通り,13,5,8,standard,7,,no
kirinkan-doori,希林館通り,13,5,8,standard,8,,no
kiru,斬る!!,2,1,1,standard,1,9784048525572,yes
kiseki-no-shounen,奇跡の少年,3,2,1,standard,1,9784063633542,yes
kishibe-no-uta,岸辺の唄,4,3,1,standard,1,9784834261622,yes
kishimojin,鬼子母神,2,1,1,standard,1,9784790219095,yes
kishin-houkou-demon-bein,機神咆吼デモンベイン,4,1,3,standard,2,9784047137356,yes
kishin-houkou-demon-bein,機神咆吼デモンベイン,4,1,3,standard,3,9784047137677,yes
kishin-houkou-demon-bein,機神咆吼デモンベイン,4,1,3,standard,4,9784047138674,yes
kishin,機神,5,3,2,standard,4,9784063490527,yes
kishin,機神,5,3,2,standard,5,9784063490695,yes
kishiwada-shounen-gurentai,岸和田少年愚連隊,2,1,1,standard,2,9784862254504,yes
kiss,キス,12,4,8,standard,1,9784592123705,yes
kiss,キス,12,4,8,standard,2,9784592123989,yes
kiss,キス,12,4,8,standard,3,9784592123996,yes
kiss,キス,12,4,8,standard,4,9784592124009,yes
kiss,キス,12,4,8,standard,5,9784592174813,yes
kiss,キス,12,4,8,standard,6,9784592174820,yes
kiss,キス,12,4,8,standard,7,9784592174837,yes
kiss,キス,12,4,8,standard,8,9784592174844,yes
kisshou-tennyo,吉祥天女,6,3,3,standard,2,9784091313027,yes
kisshou-tennyo,吉祥天女,6,3,3,standard,3,9784091313034,yes
kisshou-tennyo,吉祥天女,6,3,3,standard,4,9784091313041,yes
kitanai-yatsu,汚い奴,2,1,1,standard,1,9784575931884,yes
kitarou-no-obake-ryokou,鬼太郎のお化け旅行,3,1,2,standard,1,,no
kitarou-no-obake-ryokou,鬼太郎のお化け旅行,3,1,2,standard,2,,no
kitarou-no-sekai-obake-riyokou,鬼太郎の世界お化け旅行,3,1,2,standard,1,,no
kitarou-no-sekai-obake-riyokou,鬼太郎の世界お化け旅行,3,1,2,standard,2,,no
kitarouyawa,鬼太郎夜話,4,2,2,standard,1,9784257961024,yes
kitarouyawa,鬼太郎夜話,4,2,2,standard,2,9784257961031,yes
kitaru-beki-sekai,来るべき世界,3,1,2,standard,1,,no
kitaru-beki-sekai,来るべき世界,3,1,2,bunkobon,1,9784041851173,yes
kizuna,KIZUNA,13,6,7,standard,2,9784882712398,yes
kizuna,KIZUNA,13,6,7,standard,3,9784882713814,yes
kizuna,KIZUNA,13,6,7,standard,4,9784882717584,yes
kizuna,KIZUNA,13,6,7,standard,5,9784882719281,yes
kizuna,KIZUNA,13,6,7,standard,6,9784882715924,yes
kizuna,KIZUNA,13,6,7,standard,7,9784835211206,yes
kizuna,KIZUNA,13,6,7,standard,8,9784835212166,yes
kizutsukanaito,傷つかないと,2,1,1,standard,1,9784061762350,yes
knife,Knife,2,1,1,standard,2,,no
kobayashi-yoshinori-no-ijou-tensai-zukan,小林よしのりの異常天才図鑑,2,1,1,bunkobon,1,9784877284169,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,1,9784091316318,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,2,9784091316325,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,3,9784091316332,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,4,9784091316349,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,5,9784091316356,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,6,9784091316363,yes
kochira-ai-outou-seyo,こちら愛!応答せよ,11,4,7,standard,7,9784091316370,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,2,9784408160405,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,3,9784408160412,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,5,9784408160436,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,6,9784408160443,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,7,9784408160450,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,8,9784408160467,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,9,9784408166841,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,10,9784408166971,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,11,9784408167114,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,14,9784408167510,yes
kochira-bonjingumi,こちら凡人組,17,6,11,standard,17,9784408167923,yes
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,11,,no
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,12,,no
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,13,,no
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,15,,no
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,18,,no
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,19,,no
kochira-katsushikaku-kameari-kouen-mae-hashutsujo,こちら葛飾区亀有公園前派出所,16,9,7,standard,20,,no
kochira-katsushikaku-kameari-kouenmae-hashutsujo,こちら葛飾区亀有公園前派出所,227,225,2,standard,1,,no
kochira-katsushikaku-kameari-kouenmae-hashutsujo,こちら葛飾区亀有公園前派出所,227,225,2,standard,172,,no
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,1,9784063280067,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,2,9784063280135,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,3,9784063280234,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,4,9784063280388,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,5,9784063280449,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,6,9784063280531,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,7,9784063280630,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,8,9784063280760,yes
kochira-osaka-shakaibu,こちら大阪社会部,14,5,9,standard,9,9784063280838,yes
kodaki-kannon,子抱き観音,2,1,1,standard,1,9784821199303,yes
kodoku-experiment,コドク・エクスペリメント,8,3,5,deluxe,1,9784789782364,yes
kodoku-experiment,コドク・エクスペリメント,8,3,5,deluxe,2,9784789783033,yes
kodoku-experiment,コドク・エクスペリメント,8,3,5,deluxe,3,9784789783460,yes
kodoku-experiment,コドク・エクスペリメント,8,3,5,standard,1,9784344827769,yes
kodoku-experiment,コドク・エクスペリメント,8,3,5,standard,2,9784344827776,yes
kodomo-kagaku-gijutsu-hakusho,子ども科学技術白書,3,1,2,standard,1,9784171964002,yes
kodomo-kagaku-gijutsu-hakusho,子ども科学技術白書,3,1,2,standard,8,9784171964040,yes
kodomotachiwosemenaide,子供達をせめないで,3,1,2,standard,1,9784789780414,yes
kodomotachiwosemenaide,子供達をせめないで,3,1,2,standard,2,9784344801332,yes
kogyaru-zushi,コギャル寿司,3,2,1,standard,2,9784063461169,yes
kohaku-no-kage,琥珀の影,5,2,3,standard,1,9784253128742,yes
kohaku-no-kage,琥珀の影,5,2,3,standard,2,9784253128759,yes
kohaku-no-kage,琥珀の影,5,2,3,standard,3,9784253128766,yes
koharu-hiyori-mizuki-2004,こはるびより,5,4,1,standard,2,9784840233675,yes
koi-ha-itsumo-amando-pink,恋はいつもアマンドピンク,7,3,4,standard,1,9784575930047,yes
