slug	title	title_kana	romaji(kana)	slug一致度	flag
hatsukoi-ceo-no-meireikon	初恋CEOの命令婚	ハツコイCEOノメイレイコン	hatsukoiceonomeireikon	1.0	
hatsukoi-dance	ハツコイダンス!	ハツコイダンス	hatsukoidansu	1.0	
hatsukoi-dandelion	初恋ダンデライオン	ハツコイダンデライオン	hatsukoidanderaion	0.92	
hatsukoi-dayori-tsugumi-yori	初恋便り・ツグミより	ハツコイダヨリツグミヨリ	hatsukoidayoritsugumiyori	1.0	
hatsukoi-dogs	初恋dogs	ハツコイdogs	hatsukoidogs	1.0	
hatsukoi-double-edge	初恋ダブルエッジ	ハツコイダブルエッジ	hatsukoidaburueji	0.85	
hatsukoi-drug	初恋ドラッグ	ハツコイドラッグ	hatsukoidoragu	1.0	
hatsukoi-dystopia	初恋ディストピア	ハツコイディストピア	hatsukoideisutopia	0.91	
hatsukoi-ehon	初恋絵本	ハツコイエホン	hatsukoiehon	1.0	
hatsukoi-eros-wa-arudente	初恋エロスはアルデンテ	ハツコイエロスワアルデンテ	hatsukoierosuwaarudente	1.0	
hatsukoi-futatabi	はつ恋、ふたたび。	ハツコイフタタビ	hatsukoifutatabi	1.0	
hatsukoi-geinin	初恋芸人	ハツコイゲイニン	hatsukoigeinin	1.0	
hatsukoi-gossip	初恋ゴシップ	ハツコイゴシップ	hatsukoigoshipu	1.0	
hatsukoi-gumi-choco-pine	初恋ぐみちょこぱいん	ハツコイグミチョコパイン	hatsukoigumichokopain	1.0	
hatsukoi-hajimemashita	初恋はじめました。	ハツコイハジメマシタ	hatsukoihajimemashita	1.0	
hatsukoi-hakusho	初恋白書	ハツコイハクショ	hatsukoihakusho	1.0	
hatsukoi-harumi-2022	初恋	ハツコイ	hatsukoi	1.0	
hatsukoi-jigoku	初恋地獄	ハツコイジゴク	hatsukoijigoku	1.0	
hatsukoi-jigokuhen	はつ恋地獄変	ハツコイジゴクヘン	hatsukoijigokuhen	1.0	
hatsukoi-jihen	初恋事変	ハツコイジヘン	hatsukoijihen	1.0	
hatsukoi-jitai	初恋時代	ハツコイジタイ	hatsukoijitai	1.0	
hatsukoi-katakoi	初恋、片恋。	ハツコイカタコイ	hatsukoikatakoi	1.0	
hatsukoi-killer-kouryaku-keikaku	初恋キラー攻略計画	ハツコイキラーコウリャクケイカク	hatsukoikirakouryakukeikaku	1.0	
hatsukoi-koshien	初恋甲子園	ハツコイコウシエン	hatsukoikoushien	1.0	
hatsukoi-kouzoushiki	初恋構造式	ハツコイコウゾウシキ	hatsukoikouzoushiki	1.0	
hatsukoi-kyoushitsu	初恋教室	ハツコイキョウシツ	hatsukoikyoushitsu	1.0	
hatsukoi-lesson	初恋レッスン	ハツコイレッスン	hatsukoiresun	0.91	
hatsukoi-limited	初恋限定。	ハツコイリミテッド	hatsukoirimitedo	0.92	
hatsukoi-lollipop	初恋ロリポップ	ハツコイロリポップ	hatsukoiroripopu	0.9	
hatsukoi-lunch-box	初恋ランチボックス	ハツコイランチボックス	hatsukoiranchibokusu	0.92	
hatsukoi-magical-burittsu	初恋マジカルブリッツ	ハツコイマジカルブリッツ	hatsukoimajikaruburitsu	0.92	
hatsukoi-mai-home	初恋マイホーム	ハツコイマイホーム	hatsukoimaihomu	1.0	
hatsukoi-mariaaju	初恋マリアージュ	ハツコイマリアージュ	hatsukoimariaju	1.0	
hatsukoi-maze	ハツコイメイズ	ハツコイメイズ	hatsukoimeizu	1.0	
hatsukoi-mikokuno-2010	はつこい	ハツコイ	hatsukoi	1.0	
hatsukoi-monogatari-2013	初恋物語	ハツコイモノガタリ	hatsukoimonogatari	1.0	
hatsukoi-monogatari-aoyagi-2007	初恋物語	ハツコイモノガタリ	hatsukoimonogatari	1.0	
hatsukoi-monogatari	初恋物語	ハツコイモノガタリ	hatsukoimonogatari	1.0	
hatsukoi-monster	初恋モンスター	ハツコイモンスター	hatsukoimonsuta	1.0	
hatsukoi-nante-shiraneeyo	初恋なんて知らねぇよ!!	ハツコイナンテシラネェヨ!!	hatsukoinanteshiraneeyo	1.0	
hatsukoi-ni-kisu	発恋にキス	ハツコイニキス	hatsukoinikisu	1.0	
hatsukoi-ni-oboreta	初恋に溺れた	ハツコイニオボレタ	hatsukoinioboreta	1.0	
hatsukoi-ni-tokeru-yukimoyou	初恋に溶ける雪模様	ハツコイニトケルユキモヨウ	hatsukoinitokeruyukimoyou	1.0	
hatsukoi-ninomiya-1998	初恋	ハツコイ	hatsukoi	1.0	
hatsukoi-no-atosaki	初恋のあとさき	ハツコイノアトサキ	hatsukoinoatosaki	1.0	
hatsukoi-no-hito-to-no-hare-no-hi-ni-reijou-wa-uragiri-o-shiru	初恋の人との晴れの日に令嬢は裏切りを知る	ハツコイノヒトトノハレノヒニレイジョウワウラギリオシル	hatsukoinohitotonoharenohinireijouwauragirioshiru	1.0	
hatsukoi-no-iro	はつこいのいろ	ハツコイノイロ	hatsukoinoiro	1.0	
hatsukoi-no-itazura	初恋の悪戯	ハツコイノイタズラ	hatsukoinoitazura	1.0	
hatsukoi-no-kakurenbo	初恋のかくれんぼ	ハツコイノカクレンボ	hatsukoinokakurenbo	1.0	
hatsukoi-no-sekai	初恋の世界	ハツコイノセカイ	hatsukoinosekai	1.0	
hatsukoi-no-shiryou	はつこいの死霊	ハツコイノシリョウ	hatsukoinoshiryou	1.0	
hatsukoi-no-tsugi	ハツコイノツギ	ハツコイノツギ	hatsukoinotsugi	1.0	
hatsukoi-no-tsuzuki-wa-danshiryou-de	初恋のつづきは男子寮で	ハツコイノツズキワダンシリョウデ	hatsukoinotsuzukiwadanshiryoude	1.0	
hatsukoi-o-dakishimeru	初恋を抱きしめる	ハツコイオダキシメル	hatsukoiodakishimeru	1.0	
hatsukoi-o-yumemite	初恋を夢見て	ハツコイヲユメミテ	hatsukoioyumemite	1.0	
hatsukoi-oobaadoozu	初恋オーバードーズ	ハツコイオーバードーズ	hatsukoiobadozu	1.0	
hatsukoi-otoshimashita	はつ恋、落としました。	ハツコイオトシマシタ	hatsukoiotoshimashita	1.0	
hatsukoi-premieres-amours	初恋-Premieres amours-	ハツコイPremieresamours	hatsukoipremieresamours	1.0	
hatsukoi-pure-family	初恋プレファミリー	ハツコイプレファミリー	hatsukoipurefuamiri	1.0	
hatsukoi-rakuen	初恋楽園	ハツコイラクエン	hatsukoirakuen	1.0	
hatsukoi-reeru-trip	初恋*れーるとりっぷ	ハツコイ*レールトリップ	hatsukoirerutoripu	1.0	
hatsukoi-reset	ハツコイ・リセット	ハツコイ・リセット	hatsukoiriseto	1.0	
hatsukoi-rocket	初恋ロケット	ハツコイロケット	hatsukoiroketo	1.0	
hatsukoi-rosu-time	初恋ロスタイム	ハツコイロスタイム	hatsukoirosutaimu	1.0	
hatsukoi-scandal	初恋スキャンダル	ハツコイスキャンダル	hatsukoisukyandaru	0.83	
hatsukoi-shimai	初恋姉妹	ハツコイシマイ	hatsukoishimai	1.0	
hatsukoi-shinan	初恋指南	ハツコイシナン	hatsukoishinan	1.0	
hatsukoi-shinjuu	初恋心中	ハツコイシンジュウ	hatsukoishinjuu	1.0	
hatsukoi-shounen-shoujo	初恋少年少女	ハツコイショウネンショウジョ	hatsukoishounenshoujo	1.0	
hatsukoi-strike	初恋ストライク	ハツコイストライク	hatsukoisutoraiku	1.0	
hatsukoi-summer-romanesque	はつ恋サマーロマネスク	ハツコイサマーロマネスク	hatsukoisamaromanesuku	1.0	
hatsukoi-syndrome	初恋症候群	ハツコイシンドローム	hatsukoishindoromu	1.0	
hatsukoi-tensei-near-death-goddess	初恋転生ニアデスゴッデス	ハツコイテンセイニアデスゴッデス	hatsukoitenseiniadesugodesu	1.0	
hatsukoi-to-iinazuke	ハツコイと許嫁	ハツコイトイイナズケ	hatsukoitoiinazuke	1.0	
hatsukoi-to-taiyou	ハツコイと太陽	ハツコイトタイヨウ	hatsukoitotaiyou	1.0	
hatsukoi-tokimeki-usui-hon	はつ恋、ときめきうすいほん	ハツコイトキメキウスイホン	hatsukoitokimekiusuihon	1.0	
hatsukoi-unmeiron	初恋運命論	ハツコイウンメイロン	hatsukoiunmeiron	1.0	
hatsukoi-wa-chi-no-aji-ga-suru	初恋は血の味がする	ハツコイワチノアジガスル	hatsukoiwachinoajigasuru	1.0	
hatsukoi-wa-chuudoku-no-youde	初恋は中毒のようで	ハツコイワチュウドクノヨウデ	hatsukoiwachuudokunoyoude	1.0	
hatsukoi-wa-kanawanai	初恋はかなわない	ハツコイワカナワナイ	hatsukoiwakanawanai	1.0	
hatsukoi-wa-minoranai-nante-uso	初恋は実らないなんて、うそ。	ハツコイワミノラナイナンテウソ	hatsukoiwaminoranainanteuso	1.0	
hatsukoi-wa-yuki-no-youni-awakute	はつ恋は雪のように淡くて	ハツコイワユキノヨウニアワクテ	hatsukoiwayukinoyouniawakute	1.0	
hatsukoi-wan-chance	初恋わんチャンス	ハツコイワンチャンス	hatsukoiwanchansu	1.0	
hatsukoi-wazurai	初恋わずらい	ハツコイワズライ	hatsukoiwazurai	1.0	
hatsukoi-x-again	ハツコイ×アゲイン	ハツコイアゲイン	hatsukoiagein	0.91	
hatsukoi-yamada-2020	初恋	ハツコイ	hatsukoi	1.0	
hatsukoi-yohou	初恋予報。	ハツコイヨホウ	hatsukoiyohou	1.0	
hatsukoi-zarari	初恋、ざらり	ハツコイザラリ	hatsukoizarari	1.0	
hatsukoi-zombie	初恋ゾンビ	ハツコイゾンビ	hatsukoizonbi	0.91	
hatsukoi	初恋	ハツコイ	hatsukoi	1.0	
hatsukoidendoufaito	初恋☆電動ファイト	ハツコイデンドウファイト	hatsukoidendoufuaito	1.0	
hatsukokuhaku	初告白。	ハツコクハク	hatsukokuhaku	1.0	
hatsukui-tenkousei	はつくい転校生	ハツクイテンコウセイ	hatsukuitenkousei	1.0	
hatsumei-gunjin-isshin	発明軍人イッシン	ハツメイグンジンイッシン	hatsumeigunjinishin	1.0	
hatsumei-princess	はつめいプリンセス	ハツメイプリンセス	hatsumeipurinsesu	1.0	
hatsumei-taiketsu	発明対決	ハツメイタイケツ	hatsumeitaiketsu	1.0	
hatsumeisonta	発明ソン太	ハツメイソンタ	hatsumeisonta	1.0	
hatsumi-douraku	はつみ道楽	ハツミドウラク	hatsumidouraku	1.0	
hatsumitsu	初蜜	ハツミツ	hatsumitsu	1.0	
hatsune-mikkusu	初音みっくす	ハツネミックス	hatsunemikusu	1.0	
hatsune-miku-project-diva-omnibus-comic	初音ミク -Project DIVA- オムニバスコミック	ハツネミクプロジェクトディーバオムニバスコミック	hatsunemikupurojiekutodeibaomunibasukomiku	1.0	
hatsunetsu-libido	発熱リビドー	ハツネツリビドー	hatsunetsuribido	0.92	
hatsuru-koto-naki-mirai-yori	果つることなき未来ヨリ	ハツルコトナキミライヨリ	hatsurukotonakimiraiyori	1.0	
hatsusuru-monta	ハッスルもん太	ハツスルモンタ	hatsusurumonta	1.0	
hatsutaiken-boy-gennosuke-sensation	初体験ボーイ源之助!!!	ハツタイケンボーイゲンノスケセンセーション	hatsutaikenboigennosukesenseshon	1.0	
hatsutaiken-hageshiku	初体験-はげしく-	ハツタイケンハゲシク	hatsutaikenhageshiku	1.0	
hatsutaiken-plus-derakkusu	初体験プラスDX	ハツタイケンプラスデラックス	hatsutaikenpurasuderakusu	1.0	
hatsutaiken-torokeru	初体験-とろける-	ハツタイケントロケル	hatsutaikentorokeru	1.0	
hatsutaiken	はつたいけん	ハツタイケン	hatsutaiken	1.0	
hatsuyuki-sakura	はつゆきさくら	ハツユキサクラ	hatsuyukisakura	1.0	
hatta-ayuko-love-joshi-tanpenshuu	八田鮎子恋愛女子短編集	ハッタアユコレンアイジョシタンペンシュウ	hataayukorenaijoshitanpenshuu	0.93	
hattatsu-shougai-demo-piano-ga-hikemasuka	発達障害でもピアノが弾けますか?	ハッタツショウガイデモピアノガヒケマスカ	hatatsushougaidemopianogahikemasuka	1.0	
hattatsu-shougai-na-watashitachi	発達障害なわたしたち	ハッタツショウガイナワタシタチ	hatatsushougainawatashitachi	1.0	
hattenshou	八点鐘	ハッテンショウ	hatenshou	1.0	
hattori-hanzou-ninpouchou	服部半蔵忍法帖	ハットリハンゾウニンポウチョウ	hatorihanzouninpouchou	1.0	
hattori-hanzou	服部半蔵	ハットリハンゾウ	hatorihanzou	1.0	
haunted-campus	ホーンテッド・キャンパス	ホーンテッドキャンパス	hontedokyanpasu	0.82	
haunted-house	Haunted house	ホーンテッドハウス	hontedohausu	1.0	
haunted-junction	HAUNTEDじゃんくしょん	ホーンテッドジャンクション	hontedojankushon	0.82	
hauru-no-ugoku-shiro	ハウルの動く城	ハウルノウゴクシロ	haurunougokushiro	1.0	
haute-couture	オートクチュール	オートクチュール	otokuchuru	0.86	
have-a-great-sunday	ハヴ・ア・グレイト・サンデー	ハヴアグレイトサンデー	haagureitosande	0.83	
havira-senki	ハヴィラ戦記	ハヴィラセンキ	hairasenki	1.0	
hawai-baka-1dai	ハワイバカ一代	ハワイバカ1ダイ	hawaibaka1dai	1.0	
hawai-saikou-let-goo	ハワイ最高レッツゴー!	ハワイサイコウレッツゴー	hawaisaikouretsugo	0.92	
hawkeye	ホークアイ	ホークアイ	hokuai	0.5	
hawkwood	ホークウッド	ホークウッド	hokuudo	0.8	
hayabusa-2005	ハヤブサ	ハヤブサ	hayabusa	1.0	
hayabusa	ハヤブサ	ハヤブサ	hayabusa	1.0	
hayachin-no-makete-motomoto	ハヤちんの負けてもともと	ハヤチンノマケテモトモト	hayachinnomaketemotomoto	1.0	
hayachine	ハヤチネ!	ハヤチネ	hayachine	1.0	
hayako-sakemichi-o-iku	ハヤ子サケ道をいく	ハヤコサケミチオイク	hayakosakemichioiku	1.0	
hayaku-okiteyo	はやく起きてヨ!!	ハヤクオキテヨ	hayakuokiteyo	1.0	
hayaku-ore-ni-ochinasai	はやく俺に落ちなさい	ハヤクオレニオチナサイ	hayakuoreniochinasai	1.0	
hayaku-otona-ni-narinasai	はやく大人になりなさい。	ハヤクオトナニナリナサイ	hayakuotonaninarinasai	1.0	
hayaku-shitai-futari	はやくしたいふたり	ハヤクシタイフタリ	hayakushitaifutari	1.0	
hayakuchoudai	早くちょうだい	ハヤクチョウダイ	hayakuchoudai	1.0	
hayama-sensei-to-terano-sensei-wa-tsukiatte-iru	羽山先生と寺野先生は付き合っている	ハヤマセンセイトテラノセンセイワツキアッテイル	hayamasenseitoteranosenseiwatsukiateiru	1.0	
hayame-blast-gia	はやめブラストギア	ハヤメブラストギア	hayameburasutogia	0.91	
hayami-rasenjin-no-bashauma-daisakusen-bisu	速水螺旋人の馬車馬大作戦bis	ハヤミラセンジンノバシャウマダイサクセンビス	hayamirasenjinnobashaumadaisakusenbisu	1.0	
hayami-rasenjin-no-bashauma-daisakusen	速水螺旋人の馬車馬大作戦	ハヤミラセンジンノバシャウマダイサクセン	hayamirasenjinnobashaumadaisakusen	1.0	
hayami-shachou-sono-kiss-no-wake-o-oshiete	速水社長、そのキスの理由(わけ)を教えて	ハヤミシャチョウソノキスノワケオオシエテ	hayamishachousonokisunowakeooshiete	1.0	
hayano-sensei-no-aijou-hyougen-ga-kyou-mo-okashii	早野先生の愛情表現が今日もおかしい	ハヤノセンセイノアイジョウヒョウゲンガキョウモオカシイ	hayanosenseinoaijouhyougengakyoumookashii	1.0	
hayariuta	流行唄	ハヤリウタ	hayariuta	1.0	
hayasegawa-kun-to-megami-na-onee-san	早瀬川君と女神なお姉さん	ハヤセガワクントメガミナオネエサン	hayasegawakuntomegaminaoneesan	1.0	
hayashi-tatematsuri	はやしたてまつり♪	ハヤシタテマツリ	hayashitatematsuri	1.0	
hayashida-yukke-karikoruka	林田ユッケ カリコルカ	ハヤシダユッケカリコルカ	hayashidayukekarikoruka	1.0	
hayate-cross-blade-2-yaan	はやて×ブレード2	ハヤテクロスブレードニャーン	hayatekurosuburedonyan	0.85	
hayate-cross-blade	はやて×ブレード	ハヤテクロスブレード	hayatekurosuburedo	0.83	
hayate-no-gotoku	ハヤテのごとく!	ハヤテノゴトク	hayatenogotoku	1.0	
hayate	HAYATE	ハヤテ	hayate	1.0	
hayato-18-ban-shoubu	隼人18番勝負	ハヤトジュウハチバンショウブ	hayatojuuhachibanshoubu	0.82	
hayato-kun-to-saho-chan-wa-honjitsu-mo-ichaama	隼人くんと早穂ちゃんは本日もいちゃ甘。	ハヤトクントサホチャンワホンジツモイチャアマ。	hayatokuntosahochanwahonjitsumoichaama	1.0	
hayawakari-comic-sangokushi	早わかりコミック三國志	ハヤワカリコミックサンゴクシ	hayawakarikomikusangokushi	1.0	
hayou-no-ken	破妖の剣	ハヨウノケン	hayounoken	1.0	
hayou-no-tsurugi	破妖の剣	ハヨウノツルギ	hayounotsurugi	1.0	
hazakaimachi-no-okyaku-sama	はざかいまちの御客様	ハザカイマチノオキャクサマ	hazakaimachinookyakusama	1.0	
hazama-kun-wa-erabenai	間くんは選べない	ハザマクンワエラベナイ	hazamakunwaerabenai	1.0	
hazama-ni-aru-sorane	狭間にある空音	ハザマニアルソラネ	hazamaniarusorane	1.0	
hazama-no-uta	ハザマのウタ	ハザマノウタ	hazamanouta	1.0	
hazukashi-hna-koimonogatari	はずかしHな恋物語	ハズカシHナコイモノガタリ	hazukashihnakoimonogatari	1.0	
hazukashigariya-no-saramanko-san	恥ずかしがり屋のサラマン娘さん	ハズカシガリヤノサラマンコサン	hazukashigariyanosaramankosan	1.0	
hazukashigariya-no-tsuma-to-shinkon-seikatsu-hajimemashita	恥ずかしがり屋の妻と新婚生活はじめました	ハズカシガリヤノツマトシンコンセイカツハジメマシタ	hazukashigariyanotsumatoshinkonseikatsuhajimemashita	1.0	
hazukashii-node-mata-konya	恥ずかしいので、また今夜	ハズカシイノデマタコンヤ	hazukashiinodematakonya	1.0	
hazukashikutte-kyun-na-koto	恥ずかしくってキュンなコト	ハズカシクッテキュンナコト	hazukashikutekyunnakoto	1.0	
hazukashisou-na-kao-de-oppai-misete-moraitai	恥ずかしそうな顔でおっぱい見せてもらいたい	ハズカシソウナカオデオッパイミセテモライタイ	hazukashisounakaodeopaimisetemoraitai	1.0	
hazuki-canon-wa-amakunai	葉月カノンは甘くない。	ハズキカノンワアマクナイ	hazukikanonwaamakunai	1.0	
hazuki-kaoru-kessaku-majisere-hna-taiken-oshiemasu	八月薫傑作マジセレHな体験教えます	ハズキカオルケッサクマジセレHナタイケンオシエマス	hazukikaorukesakumajiserehnataikenoshiemasu	1.0	
hazumi-de-yome-ni-narimashita	はずみでヨメになりました	ハズミデヨメニナリマシタ	hazumideyomeninarimashita	1.0	
hazunde-ikki	はずんでイッキ!	ハズンデイッキ	hazundeiki	1.0	
hazunde-kyatchi	はずんでキャッチ	ハズンデキャッチ	hazundekyachi	1.0	
hazunde-papamokko	はずんで!パパモッコ	ハズンデパパモッコ	hazundepapamoko	1.0	
hazure-akamadoushi-wa-kenja-time-ni-musou-suru	ハズレ赤魔道士は賢者タイムに無双する	ハズレアカマドウシワケンジャタイムニムソウスル	hazureakamadoushiwakenjataimunimusousuru	1.0	
